ID,order,family,specie,y,x
6318,Siluriformes,Loricariidae,Rineloricaria steindachneri,"-22,4353","-42,7589"
2969,Actinopterygii,Siluriformes,Schizolecis,"-22,5912","-43,4323"
477,Trichoptera,Leptoceridae,Atanatolica brasiliana,"-22,9469","-43,2923"
428,Trichoptera,Hydroptilidae,Sem Informações,"-22,9489","-43,2858"
1536,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
272,Trichoptera,Hydropsychidae,Sem Informações,"-22,9349","-43,4485"
7026,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9167","-43,4167"
4423,Characiformes,Characidae,Astyanax hastatus,"-22,9542","-43,4464"
1463,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
1209,Actinopterygii,Pleuronectiformes,Achirus,"-22,951","-42,8133"
5476,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,4336","-42,7606"
4884,Characiformes,Characidae,Astyanax taeniatus,"-22,5658","-43,1836"
6122,Siluriformes,Loricariidae,Pseudotothyris obtusa,"-22,5858","-43,0692"
8,Trichoptera,Leptoceridae,Grumichella rostrata,"-22,9564","-43,2899"
989,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
1176,Insecta,Odonata,Tramea,"-22,453","-42,772"
1025,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
4605,Characiformes,Characidae,Sem informaçao,"-22,5989","-43,1464"
2381,Actinopterygii,Siluriformes,Pimelodella,"-22,6152","-42,7362"
6527,Siluriformes,Loricariidae,Sem informação,"-22,4356","-42,7589"
3758,Odonata,Aeshnidae,Gynacantha bifida,"-22,4532","-42,7704"
6419,Gymnotiformes,Gymnotidae,Gymnotus pantherinus,"-22,4489","-42,7717"
3076,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,5967","-43,2381"
4754,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
2163,Actinopterygii,Gymnotiformes,Gymnotus,"-22,5533","-42,693"
263,Trichoptera,Leptoceridae,Neoathripsodes anomalus,"-22,4955","-42,9974"
1721,Actinopterygii,Siluriformes,Corydoras,"-22,6152","-42,7362"
4630,Characiformes,Characidae,Sem informaçao,"-22,5725","-43,1967"
5672,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,6753","-42,9736"
6313,Siluriformes,Heptapteridae,Acentronichthys leptos,"-22,5858","-43,0692"
1135,Insecta,Odonata,Erythemis,"-22,453","-42,772"
6916,Siluriformes,Trichomycteridae,Sem informação,"-22,4214","-42,7386"
2862,Actinopterygii,Siluriformes,Schizolecis,"-22,6006","-43,0917"
1012,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
5538,Characiformes,Crenuchidae,Characidium vidali,"-22,5694","-43,1989"
2356,Actinopterygii,Siluriformes,Acentronichthys,"-22,4779","-42,6206"
4957,Characiformes,Characidae,Sem informaçao,"-22,6472","-43,4516"
4623,Characiformes,Characidae,Sem informaçao,"-22,5911","-43,0906"
6242,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-22,7856","-43,3117"
6803,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-23,0139","-43,4864"
3727,Odonata,Aeshnidae,Anax amazili,"-22,4531","-42,7721"
2858,Actinopterygii,Siluriformes,Hisonotus,"-22,6006","-43,0917"
1465,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
3297,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
2044,Actinopterygii,Characiformes,Hoplias,"-22,951","-42,8133"
1403,Actinopterygii,Atheriniformes,Atherinella,"-22,8189","-43,1947"
4706,Characiformes,Characidae,Astyanax taeniatus,"-22,4796","-42,6573"
35,Trichoptera,Leptoceridae,Atanatolica brasiliana,"-22,9542","-43,2916"
54,Trichoptera,Hydropsychidae,Macrostemum diagramma,"-22,9555","-43,2777"
80,Trichoptera,Leptoceridae,Sem Informações,"-22,9596","-43,2872"
1104,Insecta,Odonata,Erythrodiplax,"-22,959","-43,2774"
3318,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
6564,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-23,0167","-43,4167"
6257,Siluriformes,Loricariidae,Parotocinclus maculicauda,"-22,4736","-42,7606"
19,Trichoptera,Leptoceridae,Sem Informações,"-22,9594","-43,2778"
6086,Siluriformes,Loricariidae,Sem informação,"-22,5707","-43,3169"
5800,Characiformes,Crenuchidae,Characidium vidali,"-22,5944","-43,1317"
4927,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5914","-43,0908"
563,Plecoptera,Perlidae,Sem Informações,"-22,9489","-43,2858"
5707,Characiformes,Crenuchidae,Characidium vidali,"-22,5694","-43,1989"
1045,Insecta,Odonata,Forcepsioneura,"-22,9621","-43,289"
1141,Insecta,Odonata,Erythemis,"-22,453","-42,772"
1101,Insecta,Odonata,Dythemis,"-22,959","-43,2774"
1065,Insecta,Odonata,Acanthagrion,"-22,959","-43,2774"
2924,Actinopterygii,Siluriformes,Ancistrus,"-22,5792","-43,4342"
1523,Actinopterygii,Atheriniformes,Atherinella,"-22,9375","-42,7862"
1267,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,951","-42,8133"
6328,Siluriformes,Heptapteridae,Pimelodella lateristriga,"-22,5933","-43,1219"
1023,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
981,Actinopterygii,Siluriformes,Trichomycterus,"-22,5825","-43,4375"
1136,Insecta,Odonata,Rhodopygia,"-22,453","-42,772"
4337,Carangiaria,Centropomidae,Centropomus parallelus,"-22,6753","-42,9733"
5702,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,6928","-42,9553"
1553,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,88"
816,Malacostraca,Amphipoda,Sem Informações,"-22,9514","-43,1528"
1888,Actinopterygii,Characiformes,Characidium,"-22,5216","-42,6301"
5246,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
2914,Actinopterygii,Siluriformes,Kronichthys,"-22,5689","-43,3819"
488,Trichoptera,Ecnomidae,Sem Informações,"-22,9564","-43,2899"
75,Trichoptera,Hydropsychidae,Sem Informações,"-22,9488","-43,286"
2919,Actinopterygii,Siluriformes,Kronichthys,"-22,5858","-43,4383"
4636,Characiformes,Characidae,Sem informaçao,"-22,5867","-43,1842"
4254,Siluriformes,Callichthyidae,Scleromystax barbatus,"-22,4796","-42,6573"
6672,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9164","-43,4358"
3187,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,4789","-42,6572"
1458,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
2055,Actinopterygii,Characiformes,Hoplias,"-22,6006","-43,0917"
270,Trichoptera,Calamoceratidae,Sem Informações,"-22,9349","-43,4485"
476,Trichoptera,Hydropsychidae,Sem Informações,"-22,9469","-43,2923"
4743,Characiformes,Characidae,Sem informaçao,"-22,7856","-43,3117"
1725,Actinopterygii,Siluriformes,Scleromystax,"-22,6147","-43,3889"
4035,Pleuronectiformes,Achiridae,Trinectes paulistanus,"-22,6753","-42,9736"
6393,Siluriformes,Loricariidae,Parotocinclus maculicauda,"-22,4356","-42,7589"
6499,Siluriformes,Heptapteridae,Sem informação,"-22,4397","-42,6353"
3077,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,6042","-43,2211"
1459,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
5786,Characiformes,Crenuchidae,Characidium vidali,"-22,5914","-43,0908"
1260,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9417","-42,8153"
4732,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
3257,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,951","-42,8133"
2127,Actinopterygii,Gymnotiformes,Gymnotus,"-22,5723","-43,0346"
6644,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9906","-43,4964"
5759,Characiformes,Crenuchidae,Sem informação,"-22,4356","-42,7589"
1500,Actinopterygii,Atheriniformes,Atherinella,"-22,943","-42,7323"
2795,Actinopterygii,Siluriformes,Rineloricaria,"-22,4779","-42,6206"
2847,Actinopterygii,Siluriformes,Parotocinclus,"-22,8942","-42,7941"
7,Trichoptera,Polycentropodidae,Sem Informações,"-22,9564","-43,2899"
3903,Odonata,Aeshnidae,Coryphaeschna adnexa,"-22,451","-42,7712"
449,Trichoptera,Hydroptilidae,Sem Informações,"-22,9578","-43,289"
3235,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,9417","-42,88"
3752,Odonata,Aeshnidae,Gynacantha mexicana,"-22,453","-42,7708"
3772,Odonata,Aeshnidae,Anax concolor,"-22,4643","-42,7242"
3249,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,945","-42,7507"
3341,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9633","-42,8403"
3821,Odonata,Aeshnidae,Anax concolor,"-22,4979","-42,8587"
6996,Siluriformes,Trichomycteridae,Sem informação,"-22,5622","-43,2561"
3759,Odonata,Aeshnidae,Castoraeschna castor,"-22,4683","-42,7596"
4097,Characiformes,Anostomidae,Sem informaçao,"-22,8917","-43,2917"
2633,Actinopterygii,Siluriformes,Schizolecis,"-22,5039","-42,8931"
3872,Odonata,Aeshnidae,Anax concolor,"-22,5416","-42,8085"
531,Plecoptera,Perlidae,Sem Informações,"-22,9567","-43,2781"
4786,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
4006,Characiformes,Anostomidae,Leporinus copelandii,"-22,9417","-43,2083"
4965,Characiformes,Characidae,Sem informaçao,"-22,4736","-42,7606"
1223,Actinopterygii,Pleuronectiformes,Achirus,"-22,943","-42,7323"
6387,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,8125","-42,6569"
1269,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,951","-42,8133"
1494,Actinopterygii,Atheriniformes,Atherinella,"-22,943","-42,7323"
40,Trichoptera,Leptoceridae,Sem Informações,"-22,9542","-43,2916"
6536,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,4489","-42,7717"
4907,Characiformes,Characidae,Astyanax hastatus,"-22,6133","-43,4108"
3992,Cyprinodontiformes,Anablepidae,Jenynsia multidentata,"-23,0167","-43,4833"
997,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
2550,Actinopterygii,Siluriformes,Parotocinclus,"-22,5572","-43,2772"
5694,Characiformes,Crenuchidae,Characidium vidali,"-22,5694","-43,1989"
4532,Characiformes,Characidae,Hyphessobrycon eques,"-22,4164","-42,753"
3128,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,4994","-42,9786"
698,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
1396,Actinopterygii,Atheriniformes,Atherinella,"-22,9297","-43,1225"
5,Trichoptera,Anomalopsychidae,Contulma tijuca,"-22,9564","-43,2899"
1218,Actinopterygii,Pleuronectiformes,Achirus,"-22,9367","-42,7222"
3330,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,951","-42,8017"
3893,Odonata,Aeshnidae,Gynacantha mexicana,"-22,4529","-42,7707"
3268,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,951","-42,8133"
4603,Characiformes,Characidae,Astyanax scabripinnis,"-22,6003","-43,2658"
2239,Actinopterygii,Siluriformes,Acentronichthys,"-22,5792","-43,434"
702,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
487,Trichoptera,Philopotamidae,Sem Informações,"-22,9544","-43,2889"
3348,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9633","-42,8403"
1078,Insecta,Odonata,Ischnura,"-22,453","-42,772"
7163,Siluriformes,Trichomycteridae,Sem informação,"-22,4833","-42,9142"
1210,Actinopterygii,Pleuronectiformes,Achirus,"-22,9492","-42,704"
4936,Characiformes,Characidae,Sem informaçao,"-22,7131","-42,9525"
1510,Actinopterygii,Atheriniformes,Atherinella,"-22,9367","-42,8587"
1509,Actinopterygii,Atheriniformes,Atherinella,"-22,9367","-42,8587"
1307,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9633","-42,8403"
5047,Characiformes,Characidae,Bryconamericus tenuis,"-22,6211","-43,2419"
5693,Characiformes,Crenuchidae,Sem informação,"-22,5694","-43,1989"
4398,Characiformes,Characidae,Astyanax hastatus,"-22,9658","-43,4931"
5544,Characiformes,Crenuchidae,Sem informação,"-22,5831","-43,4469"
4596,Characiformes,Characidae,Sem informaçao,"-22,5911","-43,0906"
1177,Insecta,Odonata,Tramea,"-22,453","-42,772"
1066,Insecta,Odonata,Acanthagrion,"-22,959","-43,2774"
3946,Cyprinodontiformes,Anablepidae,Jenynsia multidentata,"-22,9333","-42,8333"
5712,Characiformes,Crenuchidae,Sem informação,"-22,4942","-42,9981"
382,Trichoptera,Helicopsychidae,Sem Informações,"-22,9564","-43,2899"
584,Basommatophora,Planorbidae,Sem Informações,"-22,5975","-43,374"
4410,Characiformes,Characidae,Astyanax hastatus,"-22,9706","-43,4817"
6702,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9856","-43,4642"
1517,Actinopterygii,Atheriniformes,Atherinella,"-22,9375","-42,7862"
3812,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4687","-42,7586"
27,Trichoptera,Calamoceratidae,Phylloicus obliquus,"-22,9542","-43,2916"
4352,Siluriformes,Callichthyidae,Corydoras nattereri,"-22,5858","-43,0692"
3751,Odonata,Aeshnidae,Anax concolor,"-22,5304","-42,8461"
6492,Siluriformes,Heptapteridae,Rhamdia quelen,"-22,6133","-43,4108"
6275,Siluriformes,Loricariidae,Hemipsilichthys gobio,"-22,4989","-42,905"
1216,Actinopterygii,Pleuronectiformes,Achirus,"-22,9492","-42,704"
2403,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,5494","-43,3039"
3763,Odonata,Aeshnidae,Remartinia luteipennis,"-22,4667","-42,7553"
4707,Characiformes,Characidae,Astyanax taeniatus,"-22,9683","-43,4942"
473,Trichoptera,Polycentropodidae,Sem Informações,"-22,9574","-43,2776"
3638,Hemiptera,Veliidae,Rhagovelia itatiaiana,"-22,9593","-43,447"
2638,Actinopterygii,Siluriformes,Schizolecis,"-22,4936","-42,9083"
5785,Characiformes,Crenuchidae,Characidium vidali,"-22,5817","-43,1633"
4688,Characiformes,Characidae,Sem informaçao,"-22,5792","-43,434"
3347,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9633","-42,8403"
4923,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
5274,Characiformes,Crenuchidae,Characidium interruptum,"-22,9667","-43,45"
5200,Characiformes,Characidae,Sem informaçao,"-22,5869","-43,4072"
3834,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4689","-42,7611"
6541,Gymnotiformes,Gymnotidae,Gymnotus carapo,"-22,6133","-43,4108"
3838,Odonata,Aeshnidae,Gynacantha mexicana,"-22,4691","-42,7612"
1731,Actinopterygii,Siluriformes,Scleromystax,"-22,5925","-43,414"
6704,Siluriformes,Trichomycteridae,Trichomycterus paquequerensis,"-22,5707","-43,3169"
4543,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,6231","-43,2306"
6001,Gymnotiformes,Gymnotidae,Gymnotus carapo,"-22,4164","-42,753"
1184,Insecta,Odonata,Erythemis,"-22,453","-42,772"
6411,Siluriformes,Loricariidae,Sem informação,"-22,5031","-42,894"
3844,Odonata,Aeshnidae,Remartinia luteipennis,"-22,4173","-42,8172"
980,Actinopterygii,Siluriformes,Trichomycterus,"-22,6133","-43,4278"
1512,Actinopterygii,Atheriniformes,Atherinella,"-22,9367","-42,8587"
3278,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,951","-42,8133"
3845,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4712","-42,758"
3282,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9492","-42,704"
1894,Actinopterygii,Characiformes,Characidium,"-22,8942","-42,7941"
1547,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,88"
734,Ephemeroptera,Leptohyphidae,Sem Informações,"-22,9356","-43,4392"
1308,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9633","-42,8403"
1293,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9375","-42,7862"
6537,Siluriformes,Loricariidae,Parotocinclus maculicauda,"-22,5031","-42,894"
3298,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
4155,Cyprinodontiformes,Anablepidae,Jenynsia lineata,"-22,9489","-42,8848"
3517,Actinopterygii,Cyprinodontiformes,Kryptolebias,"-22,6006","-43,0917"
4595,Characiformes,Characidae,Sem informaçao,"-22,5867","-43,1842"
3364,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9417","-42,88"
2533,Actinopterygii,Siluriformes,Kronichthys,"-22,5792","-43,434"
5921,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,9167","-43,4167"
5015,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2558"
1155,Insecta,Odonata,Brachymesia,"-22,453","-42,772"
6304,Siluriformes,Heptapteridae,Sem informação,"-22,5694","-43,1989"
2855,Actinopterygii,Siluriformes,Schizolecis,"-22,5342","-43,0386"
772,Ephemeroptera,Baetidae,Sem Informações,"-22,9361","-43,4413"
1001,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
1499,Actinopterygii,Atheriniformes,Atherinella,"-22,943","-42,7323"
3854,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4623","-42,7627"
1137,Insecta,Odonata,Rhodopygia,"-22,453","-42,772"
4592,Characiformes,Characidae,Sem informaçao,"-22,5989","-43,1464"
3261,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,951","-42,8133"
3408,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,5897","-43,4333"
3780,Odonata,Aeshnidae,Gynacantha mexicana,"-22,451","-42,7709"
3324,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
3226,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9417","-42,88"
1027,Insecta,Odonata,Hetaerina,"-22,9273","-43,3013"
1462,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
404,Trichoptera,Leptoceridae,Sem Informações,"-22,9488","-43,286"
2901,Actinopterygii,Siluriformes,Ancistrus,"-22,575","-43,3636"
5658,Characiformes,Crenuchidae,Sem informação,"-22,5858","-43,0692"
1429,Actinopterygii,Atheriniformes,Atherinella,"-23,071","-43,5676"
2167,Actinopterygii,Gymnotiformes,Gymnotus,"-23,0042","-43,425"
6119,Siluriformes,Loricariidae,Parotocinclus maculicauda,"-22,5869","-43,4072"
3367,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9417","-42,88"
4858,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
1154,Insecta,Odonata,Orthemis,"-22,453","-42,772"
464,Trichoptera,Leptoceridae,Sem Informações,"-22,9542","-43,2916"
3894,Odonata,Aeshnidae,Anax concolor,"-22,5443","-42,8119"
4528,Characiformes,Characidae,Sem informaçao,"-22,6806","-42,7953"
7148,Cyprinodontiformes,Poeciliidae,Phalloceros harpagos,"-22,4489","-42,7717"
2248,Actinopterygii,Siluriformes,Acentronichthys,"-22,5572","-43,2772"
5548,Characiformes,Crenuchidae,Characidium vidali,"-22,5694","-43,1989"
3263,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,951","-42,8133"
3733,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4675","-42,7563"
3760,Odonata,Aeshnidae,Gynacantha mexicana,"-22,4529","-42,7702"
4733,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
6906,Cyprinodontiformes,Poeciliidae,Phalloceros harpagos,"-22,9189","-42,9156"
17,Trichoptera,Hydroptilidae,Sem Informações,"-22,9594","-43,2778"
1015,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
733,Ephemeroptera,Leptohyphidae,Sem Informações,"-22,9356","-43,4392"
30,Trichoptera,Ecnomidae,Sem Informações,"-22,9542","-43,2916"
6369,Siluriformes,Heptapteridae,Pimelodella lateristriga,"-22,5858","-43,0692"
4878,Characiformes,Characidae,Astyanax taeniatus,"-22,5944","-43,1317"
6508,Siluriformes,Loricariidae,Sem informação,"-22,6133","-43,4108"
4242,Siluriformes,Callichthyidae,Callichthys callichthys,"-22,9147","-42,9139"
1161,Insecta,Odonata,Tramea,"-22,453","-42,772"
4789,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
1110,Insecta,Odonata,Erythrodiplax,"-22,959","-43,2774"
5860,Characiformes,Erythrinidae,Hoplias malabaricus,"-23,0231","-43,5017"
1089,Insecta,Odonata,Phyllocycla,"-22,453","-42,772"
1729,Actinopterygii,Siluriformes,Scleromystax,"-22,5897","-43,4333"
3837,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4668","-42,7543"
1296,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9375","-42,7862"
4399,Characiformes,Characidae,Astyanax hastatus,"-22,945","-43,4175"
881,Actinopterygii,Siluriformes,Trichomycterus,"-22,5572","-43,2772"
4463,Characiformes,Characidae,Astyanax hastatus,"-22,9667","-43,45"
3762,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4665","-42,7552"
5307,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,6753","-42,9733"
1401,Actinopterygii,Atheriniformes,Atherinella,"-22,8189","-43,1947"
3513,Actinopterygii,Cyprinodontiformes,Nematolebias,"-22,9168","-42,9313"
5552,Characiformes,Crenuchidae,Sem informação,"-22,5922","-43,1122"
6550,Siluriformes,Heptapteridae,Acentronichthys leptos,"-22,5336","-42,9281"
5314,Characiformes,Crenuchidae,Sem informação,"-22,8501","-43,4778"
4091,Cyprinodontiformes,Anablepidae,Jenynsia multidentata,"-23,0167","-43,4167"
275,Trichoptera,Calamoceratidae,Sem Informações,"-22,9332","-43,4806"
5182,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
1291,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9375","-42,7862"
6474,Siluriformes,Heptapteridae,Sem informação,"-22,4356","-42,7589"
3129,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,5039","-42,8931"
1654,Actinopterygii,Siluriformes,Sem Informações,"-22,5329","-42,9813"
622,Hemiptera,Veliidae,Sem Informações,"-22,9488","-43,2861"
3728,Odonata,Aeshnidae,Anax concolor,"-22,5445","-42,812"
3820,Odonata,Aeshnidae,Castoraeschna castor,"-22,4701","-42,7578"
970,Actinopterygii,Siluriformes,Trichomycterus,"-22,5925","-43,4144"
416,Trichoptera,Sem Informações,Sem Informações,"-22,9536","-43,2819"
3361,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,9633","-42,8403"
6009,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,4796","-42,6573"
4479,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-23,0139","-43,4864"
4939,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
6308,Siluriformes,Loricariidae,Kronichthys heylandi,"-22,5707","-43,3169"
1460,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
6210,Gymnotiformes,Gymnotidae,Gymnotus pantherinus,"-22,6211","-43,2419"
6234,Gymnotiformes,Gymnotidae,Gymnotus pantherinus,"-22,6211","-43,2419"
429,Trichoptera,Sem Informações,Sem Informações,"-22,4981","-43,0733"
4922,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,6","-43,4153"
2393,Actinopterygii,Siluriformes,Pimelodella,"-22,6006","-43,0917"
1891,Actinopterygii,Characiformes,Sem Informações,"-22,8942","-42,7941"
7064,Cyprinodontiformes,Poeciliidae,Phalloptychus januarius,"-22,9189","-42,9156"
3734,Odonata,Aeshnidae,Anax concolor,"-22,5443","-42,8118"
1029,Insecta,Odonata,Hetaerina,"-22,9273","-43,3013"
3234,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,9417","-42,88"
6690,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9183","-43,4422"
6717,Siluriformes,Trichomycteridae,Sem informação,"-22,5831","-43,4469"
2796,Actinopterygii,Siluriformes,Ancistrus,"-22,4419","-42,627"
386,Trichoptera,Hydrobiosidae,Sem Informações,"-22,9542","-43,2916"
6661,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9708","-43,4547"
3320,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
6543,Siluriformes,Heptapteridae,Acentronichthys leptos,"-22,5167","-42,9667"
2108,Actinopterygii,Gymnotiformes,Gymnotus,"-22,5967","-43,2381"
4621,Characiformes,Characidae,Sem informaçao,"-22,5831","-43,4469"
2970,Actinopterygii,Siluriformes,Kronichthys,"-22,5912","-43,4323"
6219,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,7856","-43,3117"
1010,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
1258,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9417","-42,8153"
3248,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,945","-42,7507"
5005,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5622","-43,2561"
3372,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9417","-42,88"
1205,Actinopterygii,Pleuronectiformes,Achirus,"-22,951","-42,8133"
1477,Actinopterygii,Atheriniformes,Atherinella,"-22,951","-42,8133"
1532,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
4892,Characiformes,Characidae,Sem informaçao,"-22,4397","-42,6353"
4074,Cyprinodontiformes,Anablepidae,Jenynsia lineata,"-23,0656","-43,5669"
3074,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,5967","-43,2381"
5773,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,5783","-43,0639"
2534,Actinopterygii,Siluriformes,Ancistrus,"-22,5792","-43,434"
3738,Odonata,Aeshnidae,Anax concolor,"-22,5443","-42,812"
5755,Cichliformes,Cichlidae,Australoheros macacuensis,"-22,4356","-42,7589"
1021,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
6735,Cyprinodontiformes,Poeciliidae,Phalloptychus januarius,"-23,0167","-43,4833"
1057,Insecta,Odonata,Forcepsioneura,"-22,9621","-43,289"
1286,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9367","-42,8587"
1116,Insecta,Odonata,Erythrodiplax,"-22,9273","-43,3013"
410,Trichoptera,Philopotamidae,Chimarra beckeri,"-22,9542","-43,2916"
6410,Siluriformes,Heptapteridae,Sem informação,"-22,4214","-42,7386"
5540,Cichliformes,Cichlidae,Sem informação,"-22,6167","-42,7167"
2829,Actinopterygii,Siluriformes,Hypostomus,"-22,5216","-42,6301"
51,Trichoptera,Odontoceridae,Sem Informações,"-22,9542","-43,2916"
4859,Characiformes,Characidae,Astyanax taeniatus,"-22,5336","-42,9281"
3273,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,951","-42,8133"
4106,Characiformes,Anostomidae,Sem informaçao,"-22,8917","-43,2917"
754,Ephemeroptera,Baetidae,Sem Informações,"-22,9567","-43,2781"
415,Trichoptera,Xiphocentronidae,Sem Informações,"-22,9488","-43,286"
2841,Actinopterygii,Siluriformes,Neoplecostomus,"-22,4036","-42,589"
947,Actinopterygii,Siluriformes,Trichomycterus,"-22,4036","-42,589"
1171,Insecta,Odonata,Erythemis,"-22,453","-42,772"
6477,Siluriformes,Loricariidae,Sem informação,"-22,6133","-43,4108"
1803,Actinopterygii,Characiformes,Characidium,"-22,4465","-42,7521"
6134,Siluriformes,Loricariidae,Pseudotothyris obtusa,"-22,5858","-43,0692"
