ID_,lat_x,long_y,Familia_,Ordem_
452,-21.63,"-42,034,528",Engraulidae,Peixe
453,"-21,740,858","-41,332,431",Engraulidae,Peixe
454,"-21,740,858","-41,332,431",Engraulidae,Peixe
455,"-21,633,467","-41,642,639",Engraulidae,Peixe
456,"-21,633,467","-41,642,639",Engraulidae,Peixe
457,"-21,740,858","-41,332,431",Engraulidae,Peixe
458,"-21,740,858","-41,332,431",Engraulidae,Peixe
459,"-21,740,858","-41,332,431",Engraulidae,Peixe
460,"-21,740,858","-41,332,431",Engraulidae,Peixe
461,"-21,740,858","-41,332,431",Engraulidae,Peixe
462,"-21,633,467","-41,642,639",Engraulidae,Peixe
463,"-21,633,467","-41,642,639",Engraulidae,Peixe
464,"-21,633,467","-41,642,639",Engraulidae,Peixe
465,"-21,633,467","-41,642,639",Engraulidae,Peixe
466,"-21,633,467","-41,642,639",Engraulidae,Peixe
467,"-21,633,467","-41,642,639",Engraulidae,Peixe
468,"-21,633,467","-41,642,639",Engraulidae,Peixe
469,"-21,740,856","-41,332,431",Engraulidae,Peixe
470,"-21,740,856","-41,332,431",Engraulidae,Peixe
471,"-21,633,467","-41,642,639",Engraulidae,Peixe
472,"-21,633,467","-41,642,639",Engraulidae,Peixe
473,"-21,633,467","-41,642,639",Engraulidae,Peixe
474,"-21,634,694","-41,761,444",Engraulidae,Peixe
475,"-21,634,694","-41,761,444",Engraulidae,Peixe
476,"-21,634,694","-41,761,444",Engraulidae,Peixe
477,"-21,634,694","-41,761,444",Engraulidae,Peixe
478,"-21,740,856","-41,332,431",Engraulidae,Peixe
479,"-21,740,856","-41,332,431",Engraulidae,Peixe
480,"-21,740,856","-41,332,431",Engraulidae,Peixe
481,"-21,740,856","-41,332,431",Engraulidae,Peixe
482,"-21,740,856","-41,332,431",Engraulidae,Peixe
483,"-21,740,856","-41,332,431",Engraulidae,Peixe
484,"-21,740,856","-41,332,431",Engraulidae,Peixe
485,"-21,740,856","-41,332,431",Engraulidae,Peixe
486,"-21,740,856","-41,332,431",Engraulidae,Peixe
487,"-21,740,856","-41,332,431",Engraulidae,Peixe
488,"-21,740,856","-41,332,431",Engraulidae,Peixe
489,"-21,740,856","-41,332,431",Engraulidae,Peixe
490,"-21,740,856","-41,332,431",Engraulidae,Peixe
491,"-21,633,467","-41,642,639",Engraulidae,Peixe
492,"-21,633,467","-41,642,639",Engraulidae,Peixe
493,"-21,633,467","-41,642,639",Engraulidae,Peixe
494,"-21,633,467","-41,642,639",Engraulidae,Peixe
495,"-21,633,467","-41,642,639",Engraulidae,Peixe
496,"-21,740,858","-41,332,431",Engraulidae,Peixe
497,"-21,740,858","-41,332,431",Engraulidae,Peixe
498,"-21,740,858","-41,332,431",Engraulidae,Peixe
499,"-21,740,858","-41,332,431",Engraulidae,Peixe
500,"-21,740,858","-41,332,431",Engraulidae,Peixe
501,"-21,740,858","-41,332,431",Engraulidae,Peixe
502,"-21,740,858","-41,332,431",Engraulidae,Peixe
503,"-21,740,858","-41,332,431",Engraulidae,Peixe
504,"-21,740,858","-41,332,431",Engraulidae,Peixe
505,"-21,740,858","-41,332,431",Engraulidae,Peixe
506,"-21,740,858","-41,332,431",Engraulidae,Peixe
507,"-21,740,858","-41,332,431",Engraulidae,Peixe
508,"-21,740,858","-41,332,431",Engraulidae,Peixe
509,"-21,740,858","-41,332,431",Engraulidae,Peixe
510,"-21,740,858","-41,332,431",Engraulidae,Peixe
511,"-21,740,858","-41,332,431",Engraulidae,Peixe
512,"-21,740,858","-41,332,431",Engraulidae,Peixe
513,"-21,633,467","-41,642,639",Engraulidae,Peixe
514,"-21,633,467","-41,642,639",Engraulidae,Peixe
515,"-21,633,467","-41,642,639",Engraulidae,Peixe
516,"-21,633,467","-41,642,639",Engraulidae,Peixe
517,"-21,633,467","-41,642,639",Engraulidae,Peixe
518,"-21,633,467","-41,642,639",Engraulidae,Peixe
519,"-21,633,467","-41,642,639",Engraulidae,Peixe
520,"-21,633,467","-41,642,639",Engraulidae,Peixe
521,"-21,633,467","-41,642,639",Engraulidae,Peixe
522,"-21,633,467","-41,642,639",Engraulidae,Peixe
523,"-21,633,467","-41,642,639",Engraulidae,Peixe
524,"-21,633,467","-41,642,639",Engraulidae,Peixe
525,"-21,633,467","-41,642,639",Engraulidae,Peixe
526,"-21,633,467","-41,642,639",Engraulidae,Peixe
527,"-21,633,467","-41,642,639",Engraulidae,Peixe
528,"-21,633,467","-41,642,639",Engraulidae,Peixe
529,"-21,633,467","-41,642,639",Engraulidae,Peixe
530,"-21,633,467","-41,642,639",Engraulidae,Peixe
531,"-21,633,467","-41,642,639",Engraulidae,Peixe
532,"-21,633,467","-41,642,639",Engraulidae,Peixe
533,"-21,633,467","-41,642,639",Engraulidae,Peixe
534,"-21,633,467","-41,642,639",Engraulidae,Peixe
535,"-21,633,467","-41,642,639",Engraulidae,Peixe
536,"-21,633,467","-41,642,639",Engraulidae,Peixe
537,"-21,633,467","-41,642,639",Engraulidae,Peixe
538,"-21,633,467","-41,642,639",Engraulidae,Peixe
539,"-21,633,467","-41,642,639",Engraulidae,Peixe
540,"-21,633,467","-41,642,639",Engraulidae,Peixe
541,"-21,633,467","-41,642,639",Engraulidae,Peixe
542,"-21,633,467","-41,642,639",Engraulidae,Peixe
543,"-21,633,467","-41,642,639",Engraulidae,Peixe
544,"-21,633,467","-41,642,639",Engraulidae,Peixe
545,"-21,633,467","-41,642,639",Engraulidae,Peixe
546,"-21,633,467","-41,642,639",Engraulidae,Peixe
547,"-21,633,467","-41,642,639",Engraulidae,Peixe
548,"-21,633,467","-41,642,639",Engraulidae,Peixe
549,"-21,633,467","-41,642,639",Engraulidae,Peixe
550,"-21,633,467","-41,642,639",Engraulidae,Peixe
551,"-21,633,467","-41,642,639",Engraulidae,Peixe
552,"-21,633,467","-41,642,639",Engraulidae,Peixe
553,"-21,633,467","-41,642,639",Engraulidae,Peixe
554,"-21,633,467","-41,642,639",Engraulidae,Peixe
555,"-21,482,222","-41,058,889",Engraulidae,Peixe
556,"-224,465","-42,752,075",Engraulidae,Peixe
557,"-22,582,778","-42,574,722",Loricariidae,Peixe
558,"-22,441,889","-42,627,011",Loricariidae,Peixe
559,"-22,600,556","-43,091,667",Loricariidae,Peixe
560,"-22,614,167","-43,104,722",Cichlidae,Peixe
561,"-21,447,647","-41,143,775",Cichlidae,Peixe
562,"-21,399,083","-41,061,775",Characidae,Peixe
563,"-21,637,222","-41,757,694",Characidae,Peixe
564,"-21,577,167","-41,577,167",Characidae,Peixe
565,"-21,577,167","-41,577,167",Characidae,Peixe
566,"-21,577,167","-41,577,167",Characidae,Peixe
567,"-21,577,167","-41,577,167",Characidae,Peixe
568,"-21,577,167","-41,577,167",Characidae,Peixe
569,"-21,577,167","-41,577,167",Characidae,Peixe
570,"-21,577,167","-41,577,167",Characidae,Peixe
571,"-21,577,167","-41,577,167",Characidae,Peixe
572,"-21,577,167","-41,577,167",Characidae,Peixe
573,"-21,637,222","-41,757,694",Characidae,Peixe
574,"-21,637,222","-41,757,694",Characidae,Peixe
575,"-21,637,222","-41,757,694",Characidae,Peixe
576,"-21,637,222","-41,757,694",Characidae,Peixe
577,"-21,637,222","-41,757,694",Characidae,Peixe
578,"-21,637,222","-41,757,694",Characidae,Peixe
579,"-21,637,222","-41,757,694",Characidae,Peixe
580,"-21,637,222","-41,757,694",Characidae,Peixe
581,-21.63,"-42,034,528",Characidae,Peixe
582,"-21,637,222","-41,757,694",Characidae,Peixe
583,"-21,637,222","-41,757,694",Characidae,Peixe
584,"-21,637,222","-41,757,694",Characidae,Peixe
585,"-21,637,222","-41,757,694",Characidae,Peixe
586,"-21,637,222","-41,757,694",Characidae,Peixe
587,"-21,637,222","-41,757,694",Characidae,Peixe
588,"-21,637,222","-41,757,694",Characidae,Peixe
589,-21.63,"-42,034,528",Characidae,Peixe
590,-21.63,"-42,034,528",Characidae,Peixe
591,-21.63,"-42,034,528",Characidae,Peixe
592,-21.63,"-42,034,528",Characidae,Peixe
593,-21.63,"-42,034,528",Characidae,Peixe
594,-21.63,"-42,034,528",Characidae,Peixe
595,-21.63,"-42,034,528",Characidae,Peixe
596,"-21,698,111","-42,238,944",Characidae,Peixe
597,"-21,698,111","-42,238,944",Characidae,Peixe
598,"-21,698,111","-42,238,944",Characidae,Peixe
599,"-21,698,111","-42,238,944",Characidae,Peixe
600,"-21,698,111","-42,238,944",Characidae,Peixe
601,"-21,698,111","-42,238,944",Characidae,Peixe
602,"-21,698,111","-42,238,944",Characidae,Peixe
603,"-21,698,111","-42,238,944",Characidae,Peixe
604,"-21,698,111","-42,238,944",Characidae,Peixe
605,"-22,816,694","-42,934,569",Characidae,Peixe
606,"-22,512,558","-42,687,378",Characidae,Peixe
607,"-22,570,903","-42,986,756",Characidae,Peixe
608,"-22,557,222","-43,277,222",Characidae,Peixe
609,"-21,709,717","-42,131,942",Characidae,Peixe
610,"-21,838,611","-42,582,222",Characidae,Peixe
611,"-21,853,611","-42,596,944",Characidae,Peixe
612,"-21,824,444","-42,521,667",Characidae,Peixe
613,"-22,517,778","-42,898,611",Characidae,Peixe
614,"-21,709,717","-42,131,942",Characidae,Peixe
615,"-21,748,528","-42,342,417",Characidae,Peixe
616,"-21,748,528","-42,342,417",Characidae,Peixe
617,"-22,019,306","-42,130,972",Characidae,Peixe
618,"-22,507,222",-42.48.675,Characidae,Peixe
619,"-22,222,469","-43,072,208",Characidae,Peixe
620,"-21,841,078","-42,576,703",Characidae,Peixe
621,"-22,029,314","-43,000,878",Characidae,Peixe
622,"-22,590,469","-42,250,486",Characidae,Peixe
623,"-22,958,714","-43,445,808",Characidae,Peixe
624,"-22,671,147","-4,375,305",Characidae,Peixe
625,"-22,687,492",-43.82.635,Characidae,Peixe
626,"-225,099","-44,620,806",Characidae,Peixe
627,"-22,632,381",-43.89.415,Characidae,Peixe
628,"-22,532,436","-43,818,347",Characidae,Peixe
629,"-22,711,953","-43,882,097",Characidae,Peixe
630,"-21,965,481","-41,903,539",Characidae,Peixe
631,"-22,222,469","-43,072,208",Characidae,Peixe
632,"-21,841,078","-42,576,703",Characidae,Peixe
633,"-22,029,314","-43,000,878",Characidae,Peixe
634,"-22,590,469","-42,250,486",Characidae,Peixe
635,"-22,671,147",-43.75.305,Characidae,Peixe
636,"-22,687,492",-43.82.635,Characidae,Peixe
637,"-22,632,381",-43.89.415,Characidae,Peixe
638,"-22,532,436","-43,818,347",Characidae,Peixe
639,"-21,964,722","-41,836,131",Characidae,Peixe
640,"-20,907,428","-41,884,675",Characidae,Peixe
641,"-20,907,428","-41,884,675",Characidae,Peixe
642,"-21,237,597","-42,122,608",Characidae,Peixe
643,"-21,577,167","-41,577,167",Characidae,Peixe
644,"-21,577,167","-41,577,167",Characidae,Peixe
645,"-21,577,167","-41,577,167",Characidae,Peixe
646,"-21,577,167","-41,577,167",Characidae,Peixe
647,"-21,577,167","-41,577,167",Characidae,Peixe
648,"-21,577,167","-41,577,167",Characidae,Peixe
649,"-21,577,167","-41,577,167",Characidae,Peixe
650,"-21,577,167","-41,577,167",Characidae,Peixe
651,"-21,577,167","-41,577,167",Characidae,Peixe
652,"-21,637,222","-41,757,694",Characidae,Peixe
653,"-21,637,222","-41,757,694",Characidae,Peixe
654,"-21,637,222","-41,757,694",Characidae,Peixe
655,"-21,637,222","-41,757,694",Characidae,Peixe
656,"-21,637,222","-41,757,694",Characidae,Peixe
657,"-21,637,222","-41,757,694",Characidae,Peixe
658,-21.63,"-42,034,528",Characidae,Peixe
659,"-21,637,222","-41,757,694",Characidae,Peixe
660,"-21,637,222","-41,757,694",Characidae,Peixe
661,"-21,637,222","-41,757,694",Characidae,Peixe
662,"-21,637,222","-41,757,694",Characidae,Peixe
663,"-21,637,222","-41,757,694",Characidae,Peixe
664,"-21,637,222","-41,757,694",Characidae,Peixe
665,-21.63,"-42,034,528",Characidae,Peixe
666,-21.63,"-42,034,528",Characidae,Peixe
667,-21.63,"-42,034,528",Characidae,Peixe
668,-21.63,"-42,034,528",Characidae,Peixe
669,-21.63,"-42,034,528",Characidae,Peixe
670,-21.63,"-42,034,528",Characidae,Peixe
671,-21.63,"-42,034,528",Characidae,Peixe
672,"-21,698,111","-42,238,944",Characidae,Peixe
673,"-21,698,111","-42,238,944",Characidae,Peixe
674,"-21,698,111","-42,238,944",Characidae,Peixe
675,"-21,698,111","-42,238,944",Characidae,Peixe
676,"-21,698,111","-42,238,944",Characidae,Peixe
677,"-21,698,111","-42,238,944",Characidae,Peixe
678,"-22,621,111","-43,241,944",Characidae,Peixe
679,"-22,557,222","-43,277,222",Characidae,Peixe
680,"-2,222,585","-42,004,733",Characidae,Peixe
681,"-22,225,983","-4,197,545",Characidae,Peixe
682,"-22,232,233","-419,372",Characidae,Peixe
683,-22.2.599,"-41,897,617",Characidae,Peixe
684,-22.22.585,"-42,004,733",Characidae,Peixe
685,"-22,225,983",-41.97.545,Characidae,Peixe
686,"-22,232,233","-419,372",Characidae,Peixe
687,-22.2.599,"-41,897,617",Characidae,Peixe
688,"-22,276,483","-418,749",Characidae,Peixe
689,"-22,292,317","-41,846,172",Characidae,Peixe
690,"-22,426,008","-42,174,189",Characidae,Peixe
691,"-22,426,008","-42,174,189",Characidae,Peixe
692,-22.3.972,"-42,095,033",Characidae,Peixe
693,"-22,540,639","-42,431,694",Characidae,Peixe
694,-21.9.071,-41.71.285,Characidae,Peixe
695,"-22,448,561","-42,983,517",Characidae,Peixe
696,"-21,715,194","-42,342,417",Characidae,Peixe
697,"-21,717,389","-41,924,028",Characidae,Peixe
698,"-21,717,389","-41,924,028",Characidae,Peixe
699,-21.58,"-42,142,778",Characidae,Peixe
700,-21.58,"-42,142,778",Characidae,Peixe
701,"-21,634,694","-41,761,444",Characidae,Peixe
702,"-21,634,694","-41,761,444",Characidae,Peixe
703,"-22,233","-42,035,556",Characidae,Peixe
704,"-22,237","-42,020,111",Characidae,Peixe
705,"-22,237","-42,020,111",Characidae,Peixe
706,"-21,634,444","-42,033,861",Characidae,Peixe
707,"-21,634,444","-42,033,861",Characidae,Peixe
708,"-21,634,444","-42,033,861",Characidae,Peixe
709,"-21,634,694","-41,761,444",Characidae,Peixe
710,"-21,634,694","-41,761,444",Characidae,Peixe
711,"-21,634,694","-41,761,444",Characidae,Peixe
712,"-21,634,694","-41,761,444",Characidae,Peixe
713,"-21,748,528","-42,342,417",Characidae,Peixe
714,"-21,748,528","-42,342,417",Characidae,Peixe
715,"-21,748,528","-42,342,417",Characidae,Peixe
716,"-21,748,528","-42,342,417",Characidae,Peixe
717,"-21,717,389","-41,924,028",Characidae,Peixe
718,"-21,717,389","-41,924,028",Characidae,Peixe
719,"-21,717,389","-41,924,028",Characidae,Peixe
720,-21.58,"-42,142,778",Characidae,Peixe
721,-21.58,"-42,142,778",Characidae,Peixe
722,-21.58,"-42,142,778",Characidae,Peixe
723,"-21,634,444","-42,033,861",Characidae,Peixe
724,"-23,000,833","-44,551,333",Characidae,Peixe
725,"-21,634,444","-42,033,861",Characidae,Peixe
726,"-21,634,444","-42,033,861",Characidae,Peixe
727,"-21,715,194","-42,342,417",Characidae,Peixe
728,"-22,559,139","-42,333,444",Characidae,Peixe
729,"-22,586,944","-43,407,222",Characidae,Peixe
730,"-22,604,167","-43,221,111",Characidae,Peixe
731,"-22,557,222","-43,277,222",Characidae,Peixe
732,"-22,448,561","-42,983,517",Characidae,Peixe
733,"-21,717,389","-41,924,028",Characidae,Peixe
734,"-21,634,694","-41,761,444",Characidae,Peixe
735,"-21,634,694","-41,761,444",Characidae,Peixe
736,"-21,748,528","-42,342,417",Characidae,Peixe
737,-21.58,"-42,142,778",Characidae,Peixe
738,-21.58,"-42,142,778",Characidae,Peixe
739,"-22,507,222","-4,248,675",Characidae,Peixe
740,"-22,886,808","-42,601,525",Characidae,Peixe
741,"-22,614,722","-43,388,889",Characidae,Peixe
742,"-21,634,444","-42,033,861",Characidae,Peixe
743,"-21,715,194","-42,342,417",Characidae,Peixe
744,"-22,652,222","-43,401,667",Characidae,Peixe
745,"-21,237,597","-42,122,608",Characidae,Peixe
746,"-21,810,556","-41,633,611",Characidae,Peixe
747,"-22,613,611","-43,228,056",Characidae,Peixe
748,"-22,604,167","-43,221,111",Characidae,Peixe
749,"-22,557,222","-43,277,222",Characidae,Peixe
750,"-22,225,983",-41.97.545,Characidae,Peixe
751,"-22,232,233","-419,372",Characidae,Peixe
752,"-222,599","-41,897,617",Characidae,Peixe
753,"-2,222,585","-42,004,733",Characidae,Peixe
754,"-22,225,983",-41.97.545,Characidae,Peixe
755,"-22,232,233","-419,372",Characidae,Peixe
756,"-222,599","-41,897,617",Characidae,Peixe
757,"-22,276,483","-418,749",Characidae,Peixe
758,"-22,292,317","-41,846,172",Characidae,Peixe
759,"-22,426,008","-42,174,189",Characidae,Peixe
760,"-22,426,008","-42,174,189",Characidae,Peixe
761,-21.58,"-42,142,778",Characidae,Peixe
762,"-2,257,275","-43,034,889",Characidae,Peixe
763,"-22,572,278","-43,034,608",Characidae,Peixe
764,"-22,382,822","-42,857,644",Characidae,Peixe
765,"-22,415,303","-42,903,033",Characidae,Peixe
766,"-22,241,528","-42,085,972",Characidae,Peixe
767,-22.23.815,"-42,059,303",Characidae,Peixe
768,"-22,237,278","-42,055,611",Characidae,Peixe
769,"-22,233","-42,035,556",Characidae,Peixe
770,"-22,237","-42,020,111",Characidae,Peixe
771,"-2,224,125","-42,088,028",Characidae,Peixe
772,"-22,241,528","-42,085,972",Characidae,Peixe
773,-22.23.815,"-42,059,303",Characidae,Peixe
774,"-22,237,278","-42,055,611",Characidae,Peixe
775,"-22,233","-42,035,556",Characidae,Peixe
776,"-22,237","-42,020,111",Characidae,Peixe
777,"-23,041,389","-446,925",Characidae,Peixe
778,"-21,634,444","-42,033,861",Characidae,Peixe
779,"-21,748,528","-42,342,417",Characidae,Peixe
780,"-22,507,222",-42.48.675,Characidae,Peixe
781,"-22,553,306","-42,692,972",Characidae,Peixe
782,"-22,615,244","-42,736,172",Characidae,Peixe
783,"-21,634,444","-42,033,861",Characidae,Peixe
784,"-22,652,222","-43,401,667",Characidae,Peixe
785,"-20,907,428","-41,884,675",Characidae,Peixe
786,"-20,907,428","-41,884,675",Characidae,Peixe
787,"-21,235,994","-42,161,389",Characidae,Peixe
788,"-21,800,031",-41.58.455,Characidae,Peixe
789,"-22,586,944","-43,407,222",Characidae,Peixe
790,"-22,613,611","-43,228,056",Characidae,Peixe
791,"-22,557,222","-43,277,222",Characidae,Peixe
792,"-21,715,194","-42,342,417",Characidae,Peixe
793,"-21,717,389","-41,924,028",Characidae,Peixe
794,"-21,717,389","-41,924,028",Characidae,Peixe
795,"-21,634,694","-41,761,444",Characidae,Peixe
796,"-21,634,694","-41,761,444",Characidae,Peixe
797,"-22,572,278","-43,034,608",Characidae,Peixe
798,"-21,634,444","-42,033,861",Characidae,Peixe
799,"-21,634,444","-42,033,861",Characidae,Peixe
800,"-21,634,694","-41,761,444",Characidae,Peixe
801,"-21,634,694","-41,761,444",Characidae,Peixe
802,"-21,634,694","-41,761,444",Characidae,Peixe
803,"-21,634,694","-41,761,444",Characidae,Peixe
804,"-21,748,528","-42,342,417",Characidae,Peixe
805,"-21,717,389","-41,924,028",Characidae,Peixe
806,"-21,717,389","-41,924,028",Characidae,Peixe
807,-21.58,"-42,142,778",Characidae,Peixe
808,-21.58,"-42,142,778",Characidae,Peixe
809,"-21,319,167","-41,327,217",Characidae,Peixe
810,"-21,319,167","-41,327,217",Characidae,Peixe
811,"-21,255,278","-41,446,942",Characidae,Peixe
812,"-21,273,331","-41,396,942",Characidae,Peixe
813,"-21,191,667","-41,555,831",Characidae,Peixe
814,"-22,458,333","-42,037,222",Characidae,Peixe
815,"-22,553,306","-42,692,972",Characidae,Peixe
816,"-22,894,231","-42,794,094",Characidae,Peixe
817,"-21,634,444","-42,033,861",Characidae,Peixe
818,"-21,634,444","-42,033,861",Characidae,Peixe
819,"-21,715,194","-42,342,417",Characidae,Peixe
820,"-22,568,889","-43,381,944",Characidae,Peixe
821,"-22,578,056","-43,392,778",Characidae,Peixe
822,"-22,559,139","-42,333,444",Characidae,Peixe
823,"-21,319,167","-41,327,217",Characidae,Peixe
824,"-21,237,597","-42,122,608",Characidae,Peixe
825,"-21,637,222","-41,757,694",Characidae,Peixe
826,"-21,577,167","-41,577,167",Characidae,Peixe
827,"-21,577,167","-41,577,167",Characidae,Peixe
828,"-21,577,167","-41,577,167",Characidae,Peixe
829,"-21,577,167","-41,577,167",Characidae,Peixe
830,"-21,577,167","-41,577,167",Characidae,Peixe
831,"-21,577,167","-41,577,167",Characidae,Peixe
832,"-21,577,167","-41,577,167",Characidae,Peixe
833,"-21,577,167","-41,577,167",Characidae,Peixe
834,"-21,577,167","-41,577,167",Characidae,Peixe
835,"-21,577,167","-41,577,167",Characidae,Peixe
836,"-21,637,222","-41,757,694",Characidae,Peixe
837,"-21,637,222","-41,757,694",Characidae,Peixe
838,"-21,637,222","-41,757,694",Characidae,Peixe
839,"-21,637,222","-41,757,694",Characidae,Peixe
840,"-21,637,222","-41,757,694",Characidae,Peixe
841,"-21,637,222","-41,757,694",Characidae,Peixe
842,"-21,637,222","-41,757,694",Characidae,Peixe
843,"-21,637,222","-41,757,694",Characidae,Peixe
844,"-21,637,222","-41,757,694",Characidae,Peixe
845,-21.63,"-42,034,528",Characidae,Peixe
846,"-21,637,222","-41,757,694",Characidae,Peixe
847,"-21,637,222","-41,757,694",Characidae,Peixe
848,"-21,637,222","-41,757,694",Characidae,Peixe
849,"-21,637,222","-41,757,694",Characidae,Peixe
850,"-21,637,222","-41,757,694",Characidae,Peixe
851,"-21,637,222","-41,757,694",Characidae,Peixe
852,"-21,637,222","-41,757,694",Characidae,Peixe
853,"-21,637,222","-41,757,694",Characidae,Peixe
854,-21.63,"-42,034,528",Characidae,Peixe
855,-21.63,"-42,034,528",Characidae,Peixe
856,-21.63,"-42,034,528",Characidae,Peixe
857,-21.63,"-42,034,528",Characidae,Peixe
858,-21.63,"-42,034,528",Characidae,Peixe
859,-21.63,"-42,034,528",Characidae,Peixe
860,"-21,698,111","-42,238,944",Characidae,Peixe
861,"-21,698,111","-42,238,944",Characidae,Peixe
862,"-21,698,111","-42,238,944",Characidae,Peixe
863,"-21,698,111","-42,238,944",Characidae,Peixe
864,"-21,698,111","-42,238,944",Characidae,Peixe
865,"-21,698,111","-42,238,944",Characidae,Peixe
866,"-21,698,111","-42,238,944",Characidae,Peixe
867,"-21,698,111","-42,238,944",Characidae,Peixe
868,"-22,540,639","-42,431,694",Characidae,Peixe
869,"-219,071","-4,171,285",Characidae,Peixe
870,"-21,717,389","-41,924,028",Characidae,Peixe
871,"-21,717,389","-41,924,028",Characidae,Peixe
872,"-21,634,694","-41,761,444",Characidae,Peixe
873,"-21,634,694","-41,761,444",Characidae,Peixe
874,"-21,634,444","-42,033,861",Characidae,Peixe
875,"-21,634,444","-42,033,861",Characidae,Peixe
876,"-21,634,694","-41,761,444",Characidae,Peixe
877,"-21,634,694","-41,761,444",Characidae,Peixe
878,"-21,634,694","-41,761,444",Characidae,Peixe
879,"-21,634,694","-41,761,444",Characidae,Peixe
880,"-21,748,528","-42,342,417",Characidae,Peixe
881,"-21,748,528","-42,342,417",Characidae,Peixe
882,"-21,717,389","-41,924,028",Characidae,Peixe
