ID_,lat_x,long_y,lat_x_D,long_y_D,Ordem_,lat_final,long_final
ID 5202,-21.74,-41.3.331,"-21,74","-41,3",Peixe,"-21,740","-41,300"
ID 5246,-21.74,-41.3.331,"-21,74","-41,3",Peixe,"-21,740","-41,300"
ID 5309,-21.74,-41.3.331,"-21,74","-41,3",Peixe,"-21,740","-41,300"
ID 5312,-21.74,-41.3.331,"-21,74","-41,3",Peixe,"-21,740","-41,300"
ID 5323,-21.74,-41.3.331,"-21,74","-41,3",Peixe,"-21,740","-41,300"
ID 5613,-21.74,-41.3.331,"-21,74","-41,3",Peixe,"-21,740","-41,300"
ID 4960,-21.7.667,-41.3.333,"-21,7","-41,3",Peixe,"-21,700","-41,300"
ID 5236,-21.5.667,-41.3.333,"-21,5","-41,3",Peixe,"-21,500","-41,300"
ID 5391,-21.5.667,-41.3.333,"-21,5","-41,3",Peixe,"-21,500","-41,300"
ID 4849,-21.2.833,-41.3.167,"-21,2","-41,3",Peixe,"-21,200","-41,300"
ID 5435,-21.2.833,-41.3.167,"-21,2","-41,3",Peixe,"-21,200","-41,300"
ID 5539,-21.2.833,-41.3.167,"-21,2","-41,3",Peixe,"-21,200","-41,300"
ID 3768,-23.3,-41.233.333,"-23,3","-41,233",Molusca,"-23,300","-41,233"
ID 219,-411.827.774,-21.38.277.817,"-41,1827774","-21,38",Peixe,"-21,380","-41,183"
ID 191,-411.827.774,-21.38.277.817,"-41,1827","-21,38",Peixe,"-21,380","-41,183"
ID 312,-4.114.527.893,-21.30.611.038,"-41,14527","-21,3",Peixe,"-21,300","-41,145"
ID 337,-4.114.527.893,-21.30.611.038,"-41,14527","-21,3",Peixe,"-21,300","-41,145"
ID 561,-21.447.647,-41.143.775,"-21,447","-41,143",Peixe,"-21,447","-41,143"
ID 2098,-21.447.647,-41.143.775,"-21,447","-41,143",Peixe,"-21,447","-41,143"
ID 197,-41.14.527.893,-21.30.611.038,"-41,14","-21,3",Peixe,"-21,300","-41,140"
ID 218,-41.14.527.893,-21.30.611.038,"-41,14","-21,3",Peixe,"-21,300","-41,140"
ID 243,-41.14.527.893,-21.30.611.038,"-41,14","-21,3",Peixe,"-21,300","-41,140"
ID 3770,-21.999.722,-41.124.167,"-21,999","-41,124",Molusca,"-21,999","-41,124"
ID 2014,-21.452.233,-41.100.158,"-21,452","-41,1",Peixe,"-21,452","-41,100"
ID 2056,-21.452.233,-41.100.158,"-21,452","-41,1",Peixe,"-21,452","-41,100"
ID 2063,-21.452.233,-41.100.158,"-21,452","-41,1",Peixe,"-21,452","-41,100"
ID 2097,-21.452.233,-41.100.158,"-21,452","-41,1",Peixe,"-21,452","-41,100"
ID 3124,-21.452.233,-41.100.158,"-21,452","-41,1",Peixe,"-21,452","-41,100"
ID 3266,-21.452.233,-41.100.158,"-21,452","-41,1",Peixe,"-21,452","-41,100"
ID 198,-41.1.827.774,-21.38.277.817,"-41,1","-21,38",Peixe,"-21,380","-41,100"
ID 338,-41.1.827.774,-21.38.277.817,"-41,1","-21,38",Peixe,"-21,380","-41,100"
ID 4850,-21.3.828,-41.1.828,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 4898,-21.3.828,-41.1.828,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 4994,-21.3.828,-41.1.828,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 5026,-21.3.061,-41.1.453,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 5027,-21.3.828,-41.1.828,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 5081,-21.3.061,-41.1.453,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 5082,-21.3.828,-41.1.828,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 5207,-21.3.061,-41.1.45.3,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 5219,-21.3.828,-41.1.828,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 5494,-21.3.061,-41.1.45.3,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 5541,-21.3.061,-41.1.45.3,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 5542,-21.3.828,-41.1.828,"-21,3","-41,1",Peixe,"-21,300","-41,100"
ID 2057,-21.371.375,-41.095.844,"-21,371","-41,095",Peixe,"-21,371","-41,095"
ID 2064,-21.371.375,-41.095.844,"-21,371","-41,095",Peixe,"-21,371","-41,095"
ID 3125,-21.371.375,-41.095.844,"-21,371","-41,095",Peixe,"-21,371","-41,095"
ID 1638,-21.432.256,-41.086.581,"-21,432","-41,086",Peixe,"-21,432","-41,086"
ID 1928,-21.432.256,-41.086.581,"-21,432","-41,086",Peixe,"-21,432","-41,086"
ID 1934,-21.432.256,-41.086.581,"-21,432","-41,086",Peixe,"-21,432","-41,086"
ID 2055,-21.432.256,-41.086.581,"-21,432","-41,086",Peixe,"-21,432","-41,086"
ID 2548,-21.432.256,-41.086.581,"-21,432","-41,086",Peixe,"-21,432","-41,086"
ID 3591,-21.432.256,-41.086.581,"-21,432","-41,086",Peixe,"-21,432","-41,086"
ID 562,-21.399.083,-41.061.775,"-21,399","-41,061",Peixe,"-21,399","-41,061"
ID 1644,-21.399.083,-41.061.775,"-21,399","-41,061",Peixe,"-21,399","-41,061"
ID 2066,-21.399.083,-41.061.775,"-21,399","-41,061",Peixe,"-21,399","-41,061"
ID 2551,-21.399.083,-41.061.775,"-21,399","-41,061",Peixe,"-21,399","-41,061"
ID 3127,-21.399.083,-41.061.775,"-21,399","-41,061",Peixe,"-21,399","-41,061"
ID 555,-21.482.222,-41.058.889,"-21,482","-41,058",Peixe,"-21,482","-41,058"
ID 2429,-21.482.222,-41.058.889,"-21,482","-41,058",Peixe,"-21,482","-41,058"
ID 3248,-21.482.222,-41.058.889,"-21,482","-41,058",Peixe,"-21,482","-41,058"
ID 3537,-21.482.222,-41.058.889,"-21,482","-41,058",Peixe,"-21,482","-41,058"
ID 4857,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 4887,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 4889,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 4892,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 4900,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 4901,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 4925,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 4982,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 4985,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5000,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5001,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5002,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5006,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5030,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5031,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5032,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5033,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5034,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5044,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5045,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5085,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5101,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5102,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5104,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5105,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5106,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5132,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5133,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5203,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5212,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5227,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5228,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5229,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5230,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5242,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5304,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5310,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5311,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5408,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5410,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5411,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5412,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5413,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5424,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5433,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5520,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5521,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5522,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5552,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5560,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5570,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5571,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5572,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5577,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 5591,-21.65,-41.05,"-21,65","-41,05",Peixe,"-21,650","-41,050"
ID 4858,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 4859,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 4860,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 4861,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 4862,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5003,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5004,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5005,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5009,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5047,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5048,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5053,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5054,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5055,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5056,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5057,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5058,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5099,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5103,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5205,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5213,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5214,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5314,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5317,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5409,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5450,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5523,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5524,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5544,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5545,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5546,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5547,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5548,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5549,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5550,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5551,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5553,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5554,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5555,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5557,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5558,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5561,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5562,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5566,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5567,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5573,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5574,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5575,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5576,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5578,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5579,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5580,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 5673,-21.6.333,-41.0.667,"-21,6",-41,Peixe,"-21,600","-41,000"
ID 4160,-22.840.867,-38.416.333,"-22,84","-38,416",Decapoda,"-22,840","-38,416"
ID 4161,-22.840.867,-38.416.333,"-22,84","-38,416",Decapoda,"-22,840","-38,416"
ID 3329,-23.209.361,-4.479.425,"-23,209","-4,479",Peixe,"-23,209","-44,790"
ID 3725,-23.209.361,-4.479.425,"-23,209","-4,479",Peixe,"-23,209","-44,790"
ID 4826,-22.454.833,-4.460.725,"-22,454","-4,46",Tricoptera,"-22,454","-44,600"
ID 4328,-22.556.222,-4.408.725,"-22,556","-4,408",Tricoptera,"-22,556","-44,080"
ID 2709,-22.632.381,-4.389.415,"-22,632","-4,389",Peixe,"-22,632","-43,890"
ID 3063,-22.632.381,-4.389.415,"-22,632","-4,389",Peixe,"-22,632","-43,890"
ID 3090,-22.632.381,-4.389.415,"-22,632","-4,389",Peixe,"-22,632","-43,890"
ID 4019,-22.45,-4.388,"-22,45","-4,388",Ephemeroptera,"-22,450","-43,880"
ID 2182,-22.687.492,-4.382.635,"-22,687","-4,382",Peixe,"-22,687","-43,820"
ID 2405,-22.687.492,-4.382.635,"-22,687","-4,382",Peixe,"-22,687","-43,820"
ID 2436,-22.687.492,-4.382.635,"-22,687","-4,382",Peixe,"-22,687","-43,820"
ID 2707,-22.687.492,-4.382.635,"-22,687","-4,382",Peixe,"-22,687","-43,820"
ID 3061,-22.687.492,-4.382.635,"-22,687","-4,382",Peixe,"-22,687","-43,820"
ID 3088,-22.687.492,-4.382.635,"-22,687","-4,382",Peixe,"-22,687","-43,820"
ID 2181,-22.671.147,-4.375.305,"-22,671","-4,375",Peixe,"-22,671","-43,750"
ID 2404,-22.671.147,-4.375.305,"-22,671","-4,375",Peixe,"-22,671","-43,750"
ID 2706,-22.671.147,-4.375.305,"-22,671","-4,375",Peixe,"-22,671","-43,750"
ID 3060,-22.671.147,-4.375.305,"-22,671","-4,375",Peixe,"-22,671","-43,750"
ID 3087,-22.671.147,-4.375.305,"-22,671","-4,375",Peixe,"-22,671","-43,750"
ID 3325,-22.671.147,-4.375.305,"-22,671","-4,375",Peixe,"-22,671","-43,750"
ID 112,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 115,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 119,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 120,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 124,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 125,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 126,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 129,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 131,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 133,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 134,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 138,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 140,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 141,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 143,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 144,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 145,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 147,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 148,-23.024.019,-4.347.075,"-23,024","-4,347",Reptil,"-23,024","-43,470"
ID 108,-22.78.556,-4.331.167,"-22,78","-4,331",Reptil,"-22,780","-43,310"
ID 4415,-22.949.472,-4.328.025,"-22,949","-4,328",Tricoptera,"-22,949","-43,280"
ID 4442,-22.949.472,-4.328.025,"-22,949","-4,328",Tricoptera,"-22,949","-43,280"
ID 4534,-22.949.472,-4.328.025,"-22,949","-4,328",Tricoptera,"-22,949","-43,280"
ID 4558,-22.949.472,-4.328.025,"-22,949","-4,328",Tricoptera,"-22,949","-43,280"
ID 111,-22.9,-4.323.333,"-22,9","-4,323",Reptil,"-22,900","-43,230"
ID 137,-2.253.722,-4.298.194,"-2,253","-4,298",Reptil,"-22,530","-42,980"
ID 2471,-22.415.233,-4.290.325,"-22,415","-4,29",Peixe,"-22,415","-42,900"
ID 2722,-22.415.233,-4.290.325,"-22,415","-4,29",Peixe,"-22,415","-42,900"
ID 2851,-22.415.233,-4.290.325,"-22,415","-4,29",Peixe,"-22,415","-42,900"
ID 3386,-22.415.233,-4.290.325,"-22,415","-4,29",Peixe,"-22,415","-42,900"
ID 3501,-22.415.233,-4.290.325,"-22,415","-4,29",Peixe,"-22,415","-42,900"
ID 3708,-22.415.233,-4.290.325,"-22,415","-4,29",Peixe,"-22,415","-42,900"
ID 1690,-22.252.183,-4.288.525,"-22,252","-4,288",Peixe,"-22,252","-42,880"
ID 1865,-22.252.183,-4.288.525,"-22,252","-4,288",Peixe,"-22,252","-42,880"
ID 2858,-22.252.183,-4.288.525,"-22,252","-4,288",Peixe,"-22,252","-42,880"
ID 3299,-22.252.183,-4.288.525,"-22,252","-4,288",Peixe,"-22,252","-42,880"
ID 3715,-22.252.183,-4.288.525,"-22,252","-4,288",Peixe,"-22,252","-42,880"
ID 121,-2.274.444,-4.285.944,"-2,274","-4,285",Reptil,"-22,740","-42,850"
ID 915,-22.507.222,-4.248.675,"-22,507","-4,248",Peixe,"-22,507","-42,480"
ID 916,-22.507.222,-4.248.675,"-22,507","-4,248",Peixe,"-22,507","-42,480"
ID 1240,-22.683.222,-4.230.625,"-22,683","-4,23",Peixe,"-22,683","-42,300"
ID 1263,-22.683.219,-4.230.625,"-22,683","-4,23",Peixe,"-22,683","-42,300"
ID 1250,-22.587.444,-4.226.625,"-22,587","-4,226",Peixe,"-22,587","-42,260"
ID 4179,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4241,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4287,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4325,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4482,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4512,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4526,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4601,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4622,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4645,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4676,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4712,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 4816,-22.339.833,-4.220.375,"-22,339","-4,22",Tricoptera,"-22,339","-42,200"
ID 1255,-22.564.583,-4.212.475,"-22,564","-4,212",Peixe,"-22,564","-42,120"
ID 1269,-22.564.581,-4.212.475,"-22,564","-4,212",Peixe,"-22,564","-42,120"
ID 981,-21.230.022,-4.209.325,"-21,23","-4,209",Peixe,"-21,230","-42,090"
ID 1432,-21.230.022,-4.209.325,"-21,23","-4,209",Peixe,"-21,230","-42,090"
ID 2451,-21.230.022,-4.209.325,"-21,23","-4,209",Peixe,"-21,230","-42,090"
ID 3126,-21.230.022,-4.209.325,"-21,23","-4,209",Peixe,"-21,230","-42,090"
ID 2752,-22.225.983,-4.197.545,"-22,225","-4,197",Peixe,"-22,225","-41,970"
ID 2755,-22.225.983,-4.197.545,"-22,225","-4,197",Peixe,"-22,225","-41,970"
ID 3283,-22.225.983,-4.197.545,"-22,225","-4,197",Peixe,"-22,225","-41,970"
ID 3372,-22.225.983,-4.197.545,"-22,225","-4,197",Peixe,"-22,225","-41,970"
ID 3373,-22.225.983,-4.197.545,"-22,225","-4,197",Peixe,"-22,225","-41,970"
ID 2547,-21.9.071,-4.171.285,"-21,9","-4,171",Peixe,"-21,900","-41,710"
ID 3141,-21.9.071,-4.171.285,"-21,9","-4,171",Peixe,"-21,900","-41,710"
ID 3197,-21.9.071,-4.171.285,"-21,9","-4,171",Peixe,"-21,900","-41,710"
ID 3288,-21.9.071,-4.171.285,"-21,9","-4,171",Peixe,"-21,900","-41,710"
ID 3495,-21.9.071,-4.171.285,"-21,9","-4,171",Peixe,"-21,900","-41,710"
ID 1433,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 1647,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 2089,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 2110,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 2433,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 2669,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 2733,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 2741,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 3128,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 3191,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 3200,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 3252,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 3270,-21.800.031,-4.158.455,"-21,8","-4,158",Peixe,"-21,800","-41,580"
ID 13,-22.464.606,"-430.875,00",,,Plecoptera,,
ID 73,-22.240.317,-415.598,,,Coleoptera,,
ID 117,-22.90.278,-432.075,,,Reptil,,
ID 246,-411.827.774,-21.38.277.817,,,Peixe,,
ID 275,-42.30.250.168,-223.5.2222.44,,,Peixe,,
ID 281,-42.71.666.718,-223.9.999.962,,,Peixe,,
ID 282,-42.48.4443.66,-223.9.111.137,,,Peixe,,
ID 283,-42.45.833.206,-223.6.833.382,,,Peixe,,
ID 286,-4479.41.6.667,-23.20.944.444,,,Peixe,,
ID 291,-42.71.666.718,-223.9.999.962,,,Peixe,,
ID 301,-4.469.277.954,-23.04.138.947,,,Peixe,,
ID 302,-4.469.388.962,-23.04.138.947,,,Peixe,,
ID 303,-4.469.749.832,-23.07.638.931,,,Peixe,,
ID 304,-4474583.43.5,-23.34.111.023,,,Peixe,,
ID 305,-4.471.027.756,-23.29.777.718,,,Peixe,,
ID 309,-446.819.458,-23.32.916.641,,,Peixe,,
ID 313,-4.479.388.809,-23.20.916.748,,,Peixe,,
ID 336,-4.164.083.481,-221.1.111.069,,,Peixe,,
ID 404,-225.825,-434.375,,,Peixe,,
ID 406,-225.925,-43.414.444,,,Peixe,,
ID 413,-229.367,-42.7.222,,,Peixe,,
ID 556,-224.465,-42.752.075,,,Peixe,,
ID 626,-225.099,-44.620.806,,,Peixe,,
ID 686,-22.232.233,-419.372,,,Peixe,,
ID 752,-222.599,-41.897.617,,,Peixe,,
ID 756,-222.599,-41.897.617,,,Peixe,,
ID 869,-219.071,-4.171.285,,,Peixe,,
ID 903,-223.972,-42.095.033,,,Peixe,,
ID 905,-219.071,-4.171.285,,,Peixe,,
ID 926,-22.929.722,-431.225,,,Peixe,,
ID 927,-22.929.722,-431.225,,,Peixe,,
ID 928,-22.929.722,-431.225,,,Peixe,,
ID 929,-22.929.722,-431.225,,,Peixe,,
ID 1000,"-22,3.972",-42.095.033,,,Peixe,,
