OBJECTID_1,ID,Ordem,Familia,Especie,X,Y
2659,2709,Actinopterygii,Siluriformes,Rineloricaria,"-22,2286","-42,9081"
4850,4955,Characiformes,Characidae,Astyanax hastatus,"-22,6667","-43,8333"
2560,2607,Actinopterygii,Siluriformes,Schizolecis,"-22,4486","-42,9835"
5098,5211,Characiformes,Characidae,Astyanax taeniatus,"-22,8847","-42,6472"
1701,1736,Actinopterygii,Siluriformes,Hoplosternum,"-22,5905","-42,2505"
6863,7059,Characiformes,Prochilodontidae,Prochilodus vimboides,"-22,3364","-41,7858"
4749,4849,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
3929,4019,Characiformes,Anostomidae,Leporinus copelandii,"-22,2953","-41,8767"
4973,5081,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,6364","-43,6173"
4863,4968,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,287","-41,7133"
1912,1951,Actinopterygii,Characiformes,Cyphocharax,"-21,6347","-41,7614"
4792,4893,Characiformes,Characidae,Hyphessobrycon eques,"-22,6133","-43,4108"
5289,5405,Cichliformes,Cichlidae,Sem informação,"-21,9153","-41,4258"
3401,3476,Actinopterygii,Characiformes,Prochilodus,"-21,7174","-41,924"
4373,4473,Characiformes,Characidae,Hyphessobrycon reticulatus,"-23,0231","-43,5017"
2456,2499,Actinopterygii,Siluriformes,Loricariichthys,"-21,6372","-41,7577"
1896,1935,Actinopterygii,Characiformes,Cyphocharax,"-22,426","-42,1742"
2457,2500,Actinopterygii,Siluriformes,Hypostomus,"-21,6372","-41,7577"
2804,2854,Actinopterygii,Siluriformes,Ancistrus,"-22,5342","-43,0386"
4993,5102,Characiformes,Characidae,Sem informaçao,"-22,5867","-43,1842"
4822,4926,Characiformes,Characidae,Astyanax intermedius,"-22,4489","-42,7717"
4872,4977,Characiformes,Characidae,Astyanax bimaculatus,"-22,2156","-41,8378"
2934,3001,Actinopterygii,Siluriformes,Pimelodus,"-21,58","-42,1428"
2402,2445,Actinopterygii,Siluriformes,Loricariichthys,"-21,7932","-41,5493"
1561,1596,Actinopterygii,Siluriformes,Trachelyopterus,"-22,2923","-41,8462"
2719,2769,Actinopterygii,Siluriformes,Hypostomus,"-21,7174","-41,924"
5785,5917,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,6231","-43,2306"
4364,4464,Characiformes,Characidae,Astyanax bimaculatus,"-22,5594","-42,035"
1665,1700,Actinopterygii,Siluriformes,Corydoras,"-22,5458","-42,4653"
5127,5240,Characiformes,Characidae,Astyanax bimaculatus,"-22,2833","-41,7325"
2703,2753,Actinopterygii,Siluriformes,Hypostomus,"-21,7485","-42,3424"
3835,3925,Characiformes,Anostomidae,Leporinus copelandii,"-22,1189","-43,0486"
4605,4705,Characiformes,Characidae,Oligosarcus hepsetus,"-22,0353","-41,2636"
2742,2792,Actinopterygii,Siluriformes,Loricariichthys,"-21,58","-42,1428"
2334,2376,Actinopterygii,Siluriformes,Rhamdia,"-22,5216","-42,6301"
6570,6742,Siluriformes,Pseudopimelodidae,Microglanis parahybae,"-22,0353","-41,2636"
1357,1392,Actinopterygii,Characiformes,Leporinus,"-22,6711","-43,7531"
2293,2335,Actinopterygii,Siluriformes,Pimelodella,"-21,6347","-41,7614"
4585,4685,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,2814","-41,6561"
5514,5637,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,3708","-41,7869"
4504,4604,Characiformes,Characidae,Sem informaçao,"-22,5869","-43,4072"
4027,4122,Characiformes,Anostomidae,Sem informaçao,"-21,6833","-41,1333"
5087,5199,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,3708","-41,7869"
2802,2852,Actinopterygii,Siluriformes,Kronichthys,"-22,5797","-43,4208"
2587,2636,Actinopterygii,Siluriformes,Hisonotus,"-22,5039","-42,8931"
5154,5267,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,1067","-41,4722"
4801,4902,Characiformes,Characidae,Sem informaçao,"-22,8125","-42,6569"
896,926,Actinopterygii,Siluriformes,Trichomycterus,"-22,916667","-43,5"
2512,2558,Actinopterygii,Siluriformes,Hisonotus,"-22,226","-41,9755"
5769,5901,Characiformes,Erythrinidae,Sem informação,"-22,2056","-41,4658"
4500,4600,Characiformes,Characidae,Sem informaçao,"-22,6003","-43,2658"
2163,2203,Actinopterygii,Siluriformes,Pimelodella,"-21,6372","-41,7577"
2618,2667,Actinopterygii,Siluriformes,Neoplecostomus,"-22,3828","-42,8576"
4519,4619,Characiformes,Characidae,Sem informaçao,"-22,5839","-43,1658"
3368,3443,Actinopterygii,Characiformes,Prochilodus,"-21,6981","-42,2389"
6207,6357,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,2947","-41,7194"
1780,1816,Actinopterygii,Characiformes,Characidium,"-21,2376","-42,1226"
1820,1856,Actinopterygii,Characiformes,Characidium,"-22,5904","-43,4333"
2420,2463,Actinopterygii,Siluriformes,Loricariichthys,"-21,5772","-41,5772"
1304,1339,Actinopterygii,Characiformes,Leporinus,"-21,5772","-41,5772"
4021,4116,Characiformes,Anostomidae,Leporinus copelandii,"-21,25","-41,75"
4360,4460,Characiformes,Characidae,Astyanax bimaculatus,"-22,4806","-42,2042"
2020,2059,Actinopterygii,Characiformes,Hoplias,"-22,138","-41,4552"
4725,4825,Characiformes,Characidae,Sem informaçao,"-22,4656","-43,8283"
4781,4881,Characiformes,Characidae,Astyanax taeniatus,"-22,5031","-42,894"
2930,2997,Actinopterygii,Siluriformes,Pimelodus,"-21,7174","-41,924"
6352,6507,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,6133","-43,4108"
4069,4164,Characiformes,Anostomidae,Leporinus copelandii,"-21,6333","-41,85"
2895,2962,Actinopterygii,Siluriformes,Loricariichthys,"-22,6875","-43,8264"
2379,2422,Actinopterygii,Siluriformes,Rhamdia,"-22,5591","-42,3334"
1680,1715,Actinopterygii,Siluriformes,Scleromystax,"-22,4583","-42,0372"
3934,4025,Characiformes,Anostomidae,Leporinus copelandii,"-22,8333","-43,8833"
4402,4502,Characiformes,Characidae,Astyanax giton,"-22,0086","-41,305"
2677,2727,Actinopterygii,Siluriformes,Hypostomus,"-21,6344","-42,0339"
5069,5181,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
4039,4134,Characiformes,Anostomidae,Leporinus copelandii,"-22,5319","-43,8192"
4351,4450,Characiformes,Characidae,Astyanax taeniatus,"-22,9547","-43,4897"
5530,5655,Cichliformes,Cichlidae,Cichla monoculus,"-22,5669","-42,0486"
4893,4999,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,2156","-41,8378"
5665,5793,Cichliformes,Cichlidae,Oreochromis niloticus,"-22,6753","-42,9733"
2194,2234,Actinopterygii,Siluriformes,Sem Informações,"-22,5709","-42,9868"
2970,3037,Actinopterygii,Siluriformes,Pimelodus,"-21,6344","-42,0339"
4438,4538,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,9833","-43,5833"
4645,4745,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-21,9153","-41,4258"
2160,2200,Actinopterygii,Siluriformes,Pimelodella,"-21,5772","-41,5772"
4463,4563,Characiformes,Characidae,Hyphessobrycon eques,"-22,4325","-42,933"
1308,1343,Actinopterygii,Characiformes,Leporinus,"-21,6372","-41,7577"
6368,6523,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,4109","-41,8282"
1924,1963,Actinopterygii,Characiformes,Cyphocharax,"-21,3192","-41,3272"
4062,4157,Characiformes,Anostomidae,Sem informaçao,"-21,5772","-42,1464"
4890,4996,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,6667","-43,8333"
2222,2262,Actinopterygii,Siluriformes,Pimelodella,"-22,2765","-41,8749"
2172,2212,Actinopterygii,Siluriformes,Pimelodella,"-21,6372","-41,7577"
2824,2889,Actinopterygii,Siluriformes,Harttia,"-21,7337","-41,9191"
6430,6593,Siluriformes,Pimelodidae,Pimelodus maculatus,"-22,4164","-42,753"
1932,1971,Actinopterygii,Characiformes,Hoplias,"-21,7079","-41,0403"
4050,4145,Characiformes,Anostomidae,Sem informaçao,"-22,9","-43,7167"
4809,4911,Characiformes,Characidae,Astyanax bimaculatus,"-21,8108","-41,6322"
5520,5644,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,3708","-41,7869"
2720,2770,Actinopterygii,Siluriformes,Loricariichthys,"-21,7174","-41,924"
2848,2913,Actinopterygii,Siluriformes,Ancistrus,"-22,5689","-43,3819"
4846,4950,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2844","-41,7258"
4648,4748,Characiformes,Characidae,Sem informaçao,"-22,2344","-41,7003"
1603,1638,Actinopterygii,Siluriformes,Hoplosternum,"-21,5772","-41,5772"
4904,5010,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5622","-43,2561"
1536,1571,Actinopterygii,Siluriformes,Glanidium,"-21,5772","-41,5772"
3998,4093,Characiformes,Anostomidae,Megaleporinus conirostris,"-22,8989","-43,7373"
1676,1711,Actinopterygii,Siluriformes,Corydoras,"-21,3192","-41,3272"
4328,4426,Characiformes,Characidae,Oligosarcus hepsetus,"-22,2872","-41,7119"
4349,4448,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,5583","-42,1186"
2644,2693,Actinopterygii,Siluriformes,Parotocinclus,"-22,237","-42,0201"
4963,5071,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
2262,2303,Actinopterygii,Siluriformes,Pimelodella,"-22,9161","-42,6392"
1868,1907,Actinopterygii,Characiformes,Cyphocharax,"-21,5772","-41,5772"
1951,1990,Actinopterygii,Characiformes,Hoplias,"-21,5772","-41,5772"
6920,7122,Siluriformes,Pimelodidae,Pimelodus fur,"-22,2469","-43,4885"
1622,1657,Actinopterygii,Siluriformes,Scleromystax,"-22,6136","-43,2281"
2012,2051,Actinopterygii,Characiformes,Hoplias,"-22,5874","-42,2663"
4529,4629,Characiformes,Characidae,Sem informaçao,"-22,6","-42,75"
2430,2473,Actinopterygii,Siluriformes,Loricariichthys,"-21,6372","-41,7577"
5159,5272,Cichliformes,Cichlidae,Cichla kelberi,"-22,4806","-42,2042"
5085,5197,Characiformes,Characidae,Oligosarcus hepsetus,"-22,845","-43,9706"
1351,1386,Actinopterygii,Characiformes,Hypomasticus,"-21,58","-42,1428"
5012,5121,Characiformes,Characidae,Sem informaçao,"-22,1189","-43,0486"
4951,5058,Characiformes,Characidae,Astyanax bimaculatus,"-22,3364","-41,7858"
2450,2493,Actinopterygii,Siluriformes,Rineloricaria,"-21,6372","-41,7577"
4723,4823,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,2336","-41,5419"
6165,6315,Characiformes,Erythrinidae,Sem informação,"-22,2","-41,4658"
4591,4691,Characiformes,Characidae,Sem informaçao,"-22,2025","-43,1547"
2152,2192,Actinopterygii,Siluriformes,Pimelodella,"-21,5772","-41,5772"
5354,5474,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,0353","-41,2636"
4894,5000,Characiformes,Characidae,Astyanax bimaculatus,"-22,287","-41,715"
2004,2043,Actinopterygii,Characiformes,Hoplias,"-22,4344","-44,025"
2306,2348,Actinopterygii,Siluriformes,Rhamdia,"-21,58","-42,1428"
5220,5335,Cichliformes,Cichlidae,Cichla kelberi,"-22,5753","-42,0486"
5773,5905,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-22,2056","-41,4658"
1938,1977,Actinopterygii,Characiformes,Hoplias,"-20,9084","-41,8613"
2384,2427,Actinopterygii,Siluriformes,Rhamdia,"-22,6711","-43,7531"
2916,2983,Actinopterygii,Siluriformes,Pimelodus,"-21,6372","-41,7577"
4918,5024,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,6211","-43,2419"
2437,2480,Actinopterygii,Siluriformes,Loricariichthys,"-21,6372","-41,7577"
4715,4815,Characiformes,Characidae,Astyanax bimaculatus,"-22,175","-41,3531"
1695,1730,Actinopterygii,Siluriformes,Corydoras,"-22,5925","-43,414"
905,935,Actinopterygii,Siluriformes,Trichomycterus,"-22,524917","-43,031694"
2780,2830,Actinopterygii,Siluriformes,Rineloricaria,"-22,5216","-42,6301"
4466,4566,Characiformes,Characidae,Sem informaçao,"-21,3609","-41,7082"
4671,4771,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
4796,4897,Characiformes,Characidae,Sem informaçao,"-22,5886","-42,6033"
2297,2339,Actinopterygii,Siluriformes,Pimelodella,"-21,7485","-42,3424"
5076,5188,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
1971,2010,Actinopterygii,Characiformes,Hoplias,"-22,5406","-42,4317"
4849,4954,Characiformes,Characidae,Sem informaçao,"-22,4736","-42,7606"
5534,5659,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,7131","-42,9519"
2146,2186,Actinopterygii,Siluriformes,Imparfinis,"-21,9647","-41,8361"
5697,5826,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,7131","-42,9519"
5504,5626,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,4189","-41,8615"
3385,3460,Actinopterygii,Characiformes,Prochilodus,"-21,6347","-41,7614"
2460,2503,Actinopterygii,Siluriformes,Hypostomus,"-21,6372","-41,7577"
4295,4393,Characiformes,Characidae,Astyanax hastatus,"-22,9853","-43,4903"
3900,3990,Characiformes,Anostomidae,Sem informaçao,"-22,1989","-41,8397"
1839,1875,Actinopterygii,Characiformes,Characidium,"-22,4189","-42,6217"
1540,1575,Actinopterygii,Siluriformes,Glanidium,"-21,6372","-41,7577"
2531,2578,Actinopterygii,Siluriformes,Otothyris,"-22,426","-42,1742"
1299,1334,Actinopterygii,Characiformes,Leporinus,"-21,2376","-42,1226"
6510,6680,Cyprinodontiformes,Rivulidae,Kryptolebias ocellatus,"-23,0067","-43,5725"
5182,5296,Cichliformes,Cichlidae,Oreochromis niloticus,"-21,7394","-41,2073"
1982,2021,Actinopterygii,Characiformes,Hoplias,"-22,8121","-43,6307"
2608,2657,Actinopterygii,Siluriformes,Hypostomus,"-21,58","-42,1428"
5100,5213,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
2937,3004,Actinopterygii,Siluriformes,Pimelodus,"-21,6347","-41,7614"
2612,2661,Actinopterygii,Siluriformes,Loricariichthys,"-21,6347","-41,7614"
4674,4774,Characiformes,Characidae,Sem informaçao,"-22,4656","-43,8283"
4972,5080,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,2872","-41,7139"
6002,6138,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,4154","-41,8266"
1835,1871,Actinopterygii,Characiformes,Characidium,"-22,237","-42,0201"
1303,1338,Actinopterygii,Characiformes,Leporinus,"-21,5772","-41,5772"
5522,5646,Cichliformes,Cichlidae,Sem informação,"-22,3708","-41,7869"
4464,4564,Characiformes,Characidae,Sem informaçao,"-21,3609","-41,7082"
5552,5677,Cichliformes,Cichlidae,Sem informação,"-22,8308","-43,845"
5029,5139,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,3708","-41,7869"
1594,1629,Actinopterygii,Siluriformes,Hoplosternum,"-21,4522","-41,1002"
2276,2317,Actinopterygii,Siluriformes,Rhamdia,"-22,2413","-42,088"
4000,4095,Characiformes,Anostomidae,Sem informaçao,"-22,8917","-43,2917"
4873,4978,Characiformes,Characidae,Astyanax taeniatus,"-22,8942","-42,6589"
4361,4461,Characiformes,Characidae,Oligosarcus hepsetus,"-22,1189","-43,0486"
2633,2682,Actinopterygii,Siluriformes,Neoplecostomus,"-22,4078","-42,8714"
2347,2389,Actinopterygii,Siluriformes,Pimelodella,"-22,8942","-42,7941"
3383,3458,Actinopterygii,Characiformes,Prochilodus,"-21,58","-42,1428"
6844,7039,Cyprinodontiformes,Rivulidae,Sem informação,"-22,1067","-41,4722"
4490,4590,Characiformes,Characidae,Oligosarcus hepsetus,"-22,5869","-43,4072"
1645,1680,Actinopterygii,Siluriformes,Scleromystax,"-22,4153","-42,903"
5784,5916,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-22,2219","-41,515"
1919,1958,Actinopterygii,Characiformes,Sem Informações,"-21,7174","-41,924"
2838,2903,Actinopterygii,Siluriformes,Schizolecis,"-22,575","-43,3636"
2837,2902,Actinopterygii,Siluriformes,Kronichthys,"-22,575","-43,3636"
4958,5066,Characiformes,Characidae,Sem informaçao,"-22,1189","-43,0486"
2835,2900,Actinopterygii,Siluriformes,Parotocinclus,"-22,6147","-43,3889"
1314,1349,Actinopterygii,Characiformes,Leporinus,"-21,6981","-42,2389"
4357,4457,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-23,0167","-43,4167"
5662,5790,Cichliformes,Cichlidae,Crenicichla lacustris,"-21,8361","-41,7394"
862,892,Actinopterygii,Siluriformes,Trichomycterus,"-22,448561","-42,983517"
4906,5012,Characiformes,Characidae,Oligosarcus hepsetus,"-22,3708","-41,7869"
2731,2781,Actinopterygii,Siluriformes,Sem Informações,"-21,58","-42,1428"
5604,5729,Cichliformes,Cichlidae,Crenicichla lacustris,"-21,8361","-41,7394"
5241,5356,Cichliformes,Cichlidae,Geophagus brasiliensis,"-21,4634","-41,6817"
5000,5109,Characiformes,Characidae,Astyanax bimaculatus,"-22,3708","-41,7869"
2201,2241,Actinopterygii,Siluriformes,Pimelodella,"-22,5869","-43,4072"
2696,2746,Actinopterygii,Siluriformes,Loricariichthys,"-21,6347","-41,7614"
1664,1699,Actinopterygii,Siluriformes,Scleromystax,"-22,5178","-42,8986"
2320,2362,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,4477","-42,2289"
4067,4162,Characiformes,Anostomidae,Leporinus copelandii,"-21,6333","-41,85"
1864,1903,Actinopterygii,Characiformes,Cyphocharax,"-20,9084","-41,8613"
2240,2280,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,4486","-42,9835"
885,915,Actinopterygii,Siluriformes,Trichomycterus,"-22,321567","-42,741028"
2764,2814,Actinopterygii,Siluriformes,Neoplecostomus,"-22,4306","-42,5389"
1333,1368,Actinopterygii,Characiformes,Leporinus,"-21,6347","-41,7614"
2401,2444,Actinopterygii,Siluriformes,Neoplecostomus,"-20,9084","-41,8613"
3354,3429,Actinopterygii,Characiformes,Prochilodus,"-21,6372","-41,7577"
5031,5141,Characiformes,Characidae,Sem informaçao,"-22,5319","-43,8192"
2393,2436,Actinopterygii,Characiformes,Nannostomus,"-22,5406","-42,4317"
2607,2656,Actinopterygii,Siluriformes,Hypostomus,"-21,58","-42,1428"
2524,2570,Actinopterygii,Siluriformes,Hisonotus,"-22,2322","-41,9372"
2945,3012,Actinopterygii,Siluriformes,Pimelodus,"-21,6344","-42,0339"
1795,1831,Actinopterygii,Characiformes,Characidium,"-21,9071","-41,7129"
4883,4988,Characiformes,Characidae,Sem informaçao,"-22,6667","-43,8333"
2313,2355,Actinopterygii,Siluriformes,Pimelodella,"-21,1917","-41,5558"
5338,5457,Cichliformes,Cichlidae,Coptodon rendalli,"-22,0592","-41,0833"
3410,3485,Actinopterygii,Characiformes,Prochilodus,"-21,6344","-42,0339"
5266,5381,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,6422","-43,9425"
4497,4597,Characiformes,Characidae,Sem informaçao,"-22,5867","-43,1842"
1786,1822,Actinopterygii,Characiformes,Characidium,"-21,8105","-41,6333"
5207,5322,Cichliformes,Cichlidae,Cichla kelberi,"-22,7","-43,88"
5339,5458,Cichliformes,Cichlidae,Coptodon rendalli,"-22,0242","-41,0731"
2581,2630,Actinopterygii,Siluriformes,Pareiorhaphis,"-22,4994","-42,9786"
5210,5325,Cichliformes,Cichlidae,Oreochromis niloticus,"-22,5661","-42,1372"
5102,5215,Characiformes,Characidae,Oligosarcus hepsetus,"-22,287","-41,7147"
2266,2307,Actinopterygii,Siluriformes,Rhamdia,"-22,4141","-42,9077"
5936,6071,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,1894","-41,8278"
4485,4585,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,5292","-43,8119"
884,914,Actinopterygii,Siluriformes,Trichomycterus,"-22,321567","-42,741028"
1791,1827,Actinopterygii,Characiformes,Characidium,"-22,3828","-42,8576"
2517,2563,Actinopterygii,Siluriformes,Parotocinclus,"-22,2599","-41,8976"
4911,5017,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,3364","-41,7858"
4840,4944,Characiformes,Characidae,Sem informaçao,"-21,8361","-41,7394"
5261,5376,Cichliformes,Cichlidae,Geophagus brasiliensis,"-21,3296","-41,8808"
4586,4686,Characiformes,Characidae,Sem informaçao,"-22,5792","-43,434"
2206,2246,Actinopterygii,Siluriformes,Acentronichthys,"-22,6042","-43,2211"
4813,4915,Characiformes,Characidae,Astyanax parahybae,"-22,7139","-43,8833"
4006,4101,Characiformes,Anostomidae,Sem informaçao,"-21,8","-41,75"
4187,4285,Siluriformes,Auchenipteridae,Trachelyopterus striatulus,"-22,2156","-41,8378"
2637,2686,Actinopterygii,Siluriformes,Schizolecis,"-22,2373","-42,0556"
2346,2388,Actinopterygii,Siluriformes,Rhamdia,"-22,8942","-42,7941"
4803,4904,Characiformes,Characidae,Sem informaçao,"-22,6089","-43,5689"
2899,2966,Actinopterygii,Siluriformes,Loricariichthys,"-21,2064","-41,8897"
5663,5791,Cichliformes,Cichlidae,Sem informação,"-21,8108","-41,6322"
1984,2023,Actinopterygii,Characiformes,Hoplias,"-22,8121","-43,6307"
5362,5482,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,1983","-41,842"
1861,1900,Actinopterygii,Characiformes,Characidium,"-22,5591","-42,3334"
4785,4885,Characiformes,Characidae,Astyanax jenynsii,"-22,254","-43,588"
6669,6847,Siluriformes,Pimelodidae,Sem informação,"-21,2378","-41,8275"
4681,4781,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2481","-41,7078"
2968,3035,Actinopterygii,Siluriformes,Pimelodus,"-21,6344","-42,0339"
4734,4834,Characiformes,Characidae,Astyanax scabripinnis,"-22,0089","-42,6456"
1583,1618,Actinopterygii,Siluriformes,Trachelyopterus,"-21,7174","-41,924"
