ID,Nome Cientifico na Base de Dados,Nivel Taxonomico,Filo,Familia,Ordemmm,Genero,Especie,Latitude,Longitude
3579,Tilapia rendalli,Especie,,Cichlidae,Siluriformes,Tilapia,Tilapia rendalli,"-427,862","-229,375"
3580,Tilapia rendalli,Especie,,Cichlidae,Siluriformes,Tilapia,Tilapia rendalli,"-427,862","-229,375"
3581,Tilapia rendalli,Especie,,Cichlidae,Siluriformes,Tilapia,Tilapia rendalli,"-427,862","-229,375"
3582,Tilapia rendalli,Especie,,Cichlidae,Siluriformes,Tilapia,Tilapia rendalli,"-427,862","-229,375"
3583,Tilapia rendalli,Especie,,Cichlidae,Siluriformes,Tilapia,Tilapia rendalli,"-427,862","-229,375"
3584,Tilapia rendalli,Especie,,Cichlidae,Siluriformes,Tilapia,Tilapia rendalli,"-43,401,667","-22,652,222"
3585,Tilapia rendalli,Especie,,Cichlidae,Siluriformes,Tilapia,Tilapia rendalli,"-42,250,486","-22,590,469"
3586,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,086,581","-21,432,256"
3587,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,122,608","-21,237,597"
3588,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,577,167","-21,577,167"
3589,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,577,167","-21,577,167"
3590,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,757,694","-21,637,222"
3591,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,757,694","-21,637,222"
3592,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,034,528",-21.63
3593,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,238,944","-21,698,111"
3594,Parauchenipterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Parauchenipterus striatulus,"-41,897,617","-222,599"
3595,Parauchenipterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Parauchenipterus striatulus,"-418,749","-22,276,483"
3596,Parauchenipterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Parauchenipterus striatulus,"-41,846,172","-22,292,317"
3597,Parauchenipterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Parauchenipterus striatulus,"-42,174,189","-22,426,008"
3598,Parauchenipterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Parauchenipterus striatulus,"-42,174,189","-22,426,008"
3599,Parauchenipterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Parauchenipterus striatulus,"-42,431,694","-22,540,639"
3600,Parauchenipterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Parauchenipterus striatulus,"-4,171,285","-219,071"
3601,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,342,417","-21,715,194"
3602,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,924,028","-21,717,389"
3603,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,761,444","-21,634,694"
3604,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,033,861","-21,634,444"
3605,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,033,861","-21,634,444"
3606,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,033,861","-21,634,444"
3607,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,761,444","-21,634,694"
3608,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,761,444","-21,634,694"
3609,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,761,444","-21,634,694"
3610,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,342,417","-21,748,528"
3611,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,342,417","-21,748,528"
3612,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,342,417","-21,748,528"
3613,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,924,028","-21,717,389"
3614,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,924,028","-21,717,389"
3615,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,924,028","-21,717,389"
3616,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,142,778",-21.58
3617,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,142,778",-21.58
3618,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-41,719,967","-20,999,417"
3619,Trachelyopterus striatulus,Especie,,Auchenipteridae,Siluriformes,Trachelyopterus,Trachelyopterus striatulus,"-42,033,861","-21,634,444"
3620,Parauchenipterus striatulus,Especie,,Auchenipteridae,Cyprinodontiformes,Trachelyopterus,Parauchenipterus striatulus,"-42,333,444","-22,559,139"
3621,Trachelyopterus striatulus,Especie,,Auchenipteridae,Cyprinodontiformes,Trachelyopterus,Trachelyopterus striatulus,"-42,250,486","-22,590,469"
3622,Trachelyopterus striatulus,Especie,,Auchenipteridae,Characiformes,Trachelyopterus,Trachelyopterus striatulus,"-4,389,415","-22,632,381"
3623,Trachelyopterus striatulus,Especie,,Auchenipteridae,Characiformes,Trachelyopterus,Trachelyopterus striatulus,"-43,882,097","-22,711,953"
3624,Trichogenes longipinnis,Especie,,Trichomycteridae,Characiformes,Trichogenes,Trichogenes longipinnis,"-44,844,611","-23,191,306"
3625,Trichomycterus,Especie,,Trichomycteridae,Characiformes,Trichomycterus,Trichomycterus,"-41,861,317","-20,952,511"
3626,Trichomycterus,Especie,,Trichomycteridae,Characiformes,Trichomycterus,Trichomycterus,"-41,861,317","-20,952,511"
3627,Trichomycterus,Especie,,Trichomycteridae,Characiformes,Trichomycterus,Trichomycterus,"-41,861,317","-20,952,511"
3628,Trichomycterus,Especie,,Trichomycteridae,Characiformes,Trichomycterus,Trichomycterus,"-41,861,317","-20,952,511"
3629,Trichomycterus,Especie,,Trichomycteridae,Characiformes,Trichomycterus,Trichomycterus,"-42,182,222","-21,266,158"
3630,Trichomycterus,Especie,,Trichomycteridae,Characiformes,Trichomycterus,Trichomycterus,"-42,182,208","-21,266,044"
3631,Trichomycterus,Especie,,Trichomycteridae,Characiformes,Trichomycterus,Trichomycterus,"-42,182,208","-21,266,044"
3632,Trichomycterus,Especie,,Trichomycteridae,Characiformes,Trichomycterus,Trichomycterus,"-42,176,161","-21,263,881"
3633,Trichomycterus,Especie,,Trichomycteridae,Characiformes,Trichomycterus,Trichomycterus,"-42,168,439","-21,267,867"
3634,Trichomycterus,Especie,,Trichomycteridae,Perciformes,Trichomycterus,Trichomycterus,"-41,921,389","-22,006,178"
3635,Trichomycterus,Especie,,Trichomycteridae,Perciformes,Trichomycterus,Trichomycterus,"-42,170,472","-21,239,356"
3636,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-41,633,306","-21,810,472"
3637,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,857,644","-22,382,819"
3638,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,453,056","-21,850,278"
3639,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-43,433,331","-22,566,667"
3640,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-41,924,028","-21,717,389"
3641,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-43,946,111","-22,600,556"
3642,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,088,028","-2,224,125"
3643,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,-43.5,"-22,916,667"
3644,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-43,433,333","-22,933,333"
3645,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-43,207,222","-22,451,667"
3646,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,620,614","-22,477,917"
3647,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,627,011","-22,441,889"
3648,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,587,647","-22,415,644"
3649,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,319,056","-22,347,531"
3650,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,319,056","-22,347,531"
3651,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-43,754,167","-22,514,722"
3652,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-43,038,611","-22,534,167"
3653,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-44,609,833","-22,452,194"
3654,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-44,501,083","-22,357,806"
3655,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-44,504,361","-22,411,972"
3656,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,011,111","-21,961,944"
3657,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,645,831","-22,450,556"
3658,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,961,389","-22,555,833"
3659,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-43,291,111","-22,953,889"
3660,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-44,539,444","-22,332,222"
3661,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-431,805","-22,556,917"
3662,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-43,776,111","-22,865,556"
3663,Trichomycterus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus,"-42,541,667","-222,975"
3664,Trichomycterus travassosi,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus travassosi,"-44,433,333","-22,466,667"
3665,Trichomycterus brasiliensis,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus brasiliensis,"-42,857,644","-22,382,822"
3666,Trichomycterus brasiliensis,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus brasiliensis,"-42,741,028","-22,321,567"
3667,Trichomycterus brasiliensis,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus brasiliensis,"-42,882,731","-22,204,175"
3668,Trichomycterus brasiliensis,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus brasiliensis,"-42,630,108","-22,521,556"
3669,Trichomycterus giganteus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus giganteus,"-43,541,667","-22,822,778"
3670,Trichomycterus giganteus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus giganteus,"-43,541,667","-228,225"
3671,Trichomycterus immaculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus immaculatus,"-42,176,161","-21,263,881"
3672,Trichomycterus immaculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus immaculatus,"-42,095,033","-223,972"
3673,Trichomycterus immaculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus immaculatus,"-42,857,644","-22,382,822"
3674,Trichomycterus immaculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus immaculatus,"-42,903,033","-22,415,303"
3675,Trichomycterus immaculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus immaculatus,"-42,882,731","-22,204,175"
3676,Trichomycterus immaculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus immaculatus,"-42,871,447","-22,407,842"
3677,Trichomycterus immaculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus immaculatus,"-42,584,508","-22,395,617"
3678,Trichomycterus immaculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus immaculatus,"-42,630,111","-22,521,556"
3679,Trichomycterus immaculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus immaculatus,"-42,588,956","-22,403,611"
3680,Trichomycterus itatiayae,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus itatiayae,"-44,433,333","-22,466,667"
3681,Trichomycterus nigroauratus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus nigroauratus,"-44,433,333","-22,466,667"
3682,Trichomycterus potschi,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus potschi,"-43,766,667",-22.85
3683,Trichomycterus vermiculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus vermiculatus,"-41,861,317","-20,908,397"
3684,Trichomycterus vermiculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus vermiculatus,"-41,861,317","-20,908,397"
3685,Trichomycterus vermiculatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus vermiculatus,"-42,453,056","-21,850,278"
3686,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,446,944","-22,583,056"
3687,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,443,333","-22,584,167"
3688,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,436,111","-22,579,444"
3689,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,434,444","-22,579,167"
3690,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,407,222","-22,586,944"
3691,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,277,222","-22,557,222"
3692,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,174,189","-22,426,008"
3693,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,174,189","-22,426,008"
3694,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-4,171,285","-219,071"
3695,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,983,517","-22,448,561"
3696,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,983,517","-22,448,561"
3697,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,983,517","-22,448,561"
3698,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-44,684,444","-23,072,222"
3699,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,978,611","-22,499,444"
3700,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,893,056","-22,503,889"
3701,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,857,644","-22,382,822"
3702,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,907,742","-22,414,089"
3703,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-4,290,325","-22,415,233"
3704,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,903,033","-22,415,303"
3705,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,741,028","-22,321,567"
3706,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,882,731","-22,204,175"
3707,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,882,731","-22,204,175"
3708,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,904,231","-22,235,706"
3709,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,871,447","-22,407,842"
3710,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-4,288,525","-22,252,183"
3711,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,088,028","-2,224,125"
3712,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,443,889","-22,932,028"
3713,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,031,694","-22,524,917"
3714,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,584,036","-22,396,642"
3715,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,584,506","-22,395,617"
3716,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,630,111","-22,521,556"
3717,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,736,172","-22,615,244"
3718,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-42,588,956","-22,403,611"
3719,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,420,833","-22,579,722"
3720,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-4,479,425","-23,209,361"
3721,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,388,889","-22,614,722"
3722,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,303,889","-22,549,444"
3723,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,381,944","-22,568,889"
3724,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,389,444","-22,561,944"
3725,Trichomycterus zonatus,Especie,,Trichomycteridae,Siluriformes,Trichomycterus,Trichomycterus zonatus,"-43,521,389","-22,634,722"
